name	taxa	splits	postlevels	prelevels
N6147	3	2	3	31
N6148	2	1	2	31
N6149	6	5	4	31
G000020385	1	0	1	31
N6150	6	5	5	31
G000813145	1	0	1	31
N6151	6	5	4	31
G001798415	1	0	1	31
N6152	8	7	5	31
G001797495	1	0	1	31
N6153	10	9	10	31
N6154	5	4	4	31
N6155	5	4	4	31
G000485155	1	0	1	31
N6156	15	14	8	31
G900129975	1	0	1	31
N6157	3	2	3	31
G000021385	1	0	1	31
G000195755	1	0	1	31
N6158	4	3	4	31
N6159	5	4	5	31
G000010665	1	0	1	31
G000526455	1	0	1	31
G000245055	1	0	1	31
N6160	2	1	2	31
G000711295	1	0	1	31
N6161	2	1	2	31
G000429985	1	0	1	31
N6162	4	3	4	31
G000422565	1	0	1	31
N6163	6	5	5	31
G000215975	1	0	1	31
G000746255	1	0	1	31
N6164	2	1	2	31
N6165	2	1	2	31
G000025945	1	0	1	31
N6166	4	3	4	31
G001874005	1	0	1	31
N6167	2	1	2	31
G001751075	1	0	1	31
G001751085	1	0	1	31
G001292585	1	0	1	31
N6168	2	1	2	31
N6169	11	10	8	31
N6170	15	14	8	31
G001654775	1	0	1	31
N6171	2	1	2	31
G001654795	1	0	1	31
N6172	2	1	2	31
G000012145	1	0	1	31
G000828125	1	0	1	31
G000018205	1	0	1	31
G000284155	1	0	1	31
N6173	2	1	2	31
N6174	5	4	4	31
G000965125	1	0	1	31
G000968465	1	0	1	31
G000215525	1	0	1	31
G000011945	1	0	1	31
G000172515	1	0	1	31
N6175	4	3	4	31
G000745835	1	0	1	31
N6176	4	3	3	31
N6177	5	4	4	31
N6178	31	30	10	31
G000300235	1	0	1	31
N6179	3	2	3	31
N6180	2	1	2	31
N6181	3	2	3	31
G000513295	1	0	1	31
N6182	3	2	3	31
N6183	4	3	4	31
N6184	4	3	4	31
G000420625	1	0	1	31
N6185	2	1	2	31
G000374005	1	0	1	31
N6186	2	1	2	31
N6187	6	5	6	31
N6188	15	14	9	31
G000620665	1	0	1	31
G000585415	1	0	1	31
G000218875	1	0	1	31
N6189	7	6	6	31
N6190	32	31	10	31
N6191	67	66	17	31
N6192	38	37	13	31
N6193	141	140	28	31
N6194	8	7	7	31
N6195	13	12	9	31
N6196	8	7	5	31
N6197	15	14	8	31
G000469155	1	0	1	31
G000293845	1	0	1	31
G000689395	1	0	1	31
N6198	3	2	3	31
N6199	9	8	7	31
N6200	305	304	29	31
N6201	2	1	2	31
N6202	5	4	5	31
G000428785	1	0	1	31
G000620925	1	0	1	31
G000160435	1	0	1	31
N6203	4	3	4	31
G000227765	1	0	1	31
N6204	3	2	3	31
N6205	2	1	2	31
N6206	7	6	7	31
G000384355	1	0	1	31
G001464125	1	0	1	31
G001424665	1	0	1	31
N6207	2	1	2	31
G000619905	1	0	1	31
G900103145	1	0	1	31
G900100485	1	0	1	31
G900107335	1	0	1	31
G900107265	1	0	1	31
N6208	4	3	4	31
G900114305	1	0	1	31
N6209	3	2	3	31
N6210	2	1	2	31
N6211	4	3	4	31
G000443165	1	0	1	31
G001051995	1	0	1	31
G000310185	1	0	1	31
G000310145	1	0	1	31
G000432615	1	0	1	31
G000411515	1	0	1	31
G000506865	1	0	1	31
N6212	2	1	2	31
G000621025	1	0	1	31
N6213	4	3	4	31
G000340865	1	0	1	31
G000340905	1	0	1	31
G000967305	1	0	1	31
G002005365	1	0	1	31
G000612685	1	0	1	31
N6214	3	2	3	31
G900089455	1	0	1	31
N6215	11	10	7	31
N6216	7	6	5	31
N6217	7	6	5	31
G000622895	1	0	1	31
N6218	15	14	8	31
G000016345	1	0	1	31
G000019745	1	0	1	31
G001830325	1	0	1	31
G000973625	1	0	1	31
G000272025	1	0	1	31
N6219	8	7	5	31
G000767615	1	0	1	31
N6220	20	19	10	31
G001017435	1	0	1	31
G000381125	1	0	1	31
N6221	4	3	3	31
N6222	17	16	8	31
N6223	3	2	3	31
N6224	3	2	3	31
G000477435	1	0	1	31
N6225	48	47	12	31
G001629495	1	0	1	31
N6226	2	1	2	31
G000711955	1	0	1	31
G000420645	1	0	1	31
G000271305	1	0	1	31
N6227	3	2	3	31
G000378125	1	0	1	31
G900115085	1	0	1	31
G000953855	1	0	1	31
N6228	14	13	10	31
N6229	6	5	6	31
N6230	44	43	13	31
G900110585	1	0	1	31
N6231	2	1	2	31
G000153205	1	0	1	31
N6232	4	3	4	31
N6233	2	1	2	31
N6234	3	2	3	31
N6235	6	5	5	31
N6236	8	7	6	31
G001723675	1	0	1	31
N6237	2	1	2	31
G001802535	1	0	1	31
G001801945	1	0	1	31
G001801725	1	0	1	31
N6238	2	1	2	31
G900102855	1	0	1	31
G002020875	1	0	1	31
G000012805	1	0	1	31
G000143085	1	0	1	31
G000214595	1	0	1	31
N6239	2	1	2	31
G000349205	1	0	1	31
N6240	3	2	3	31
G000421465	1	0	1	31
G001566965	1	0	1	31
G001312345	1	0	1	31
N6241	3	2	3	31
G900094635	1	0	1	31
N6242	15	14	7	31
G001276625	1	0	1	31
N6243	2	1	2	31
N6244	3	2	3	31
N6245	8	7	8	31
G002020805	1	0	1	31
N6246	2	1	2	31
N6247	2	1	2	31
N6248	5	4	5	31
G000801295	1	0	1	31
G000828615	1	0	1	31
G002020385	1	0	1	31
N6249	26	25	10	31
G000711305	1	0	1	31
G000012605	1	0	1	31
G000526715	1	0	1	31
N6250	2	1	2	31
G000401515	1	0	1	31
N6251	2	1	2	31
G001932775	1	0	1	31
N6252	3	2	3	31
G001514395	1	0	1	31
N6253	12	11	10	31
G000219045	1	0	1	31
N6254	5	4	5	31
G001753795	1	0	1	31
N6255	44	43	15	31
G001881495	1	0	1	31
N6256	2	1	2	31
G001801465	1	0	1	31
N6257	4	3	3	31
G001644445	1	0	1	31
N6258	6	5	5	31
G001801285	1	0	1	31
G001801345	1	0	1	31
N6259	5	4	4	31
N6260	9	8	7	31
G000512355	1	0	1	31
G001467825	1	0	1	31
N6261	5	4	4	31
N6262	12	11	6	31
G001467785	1	0	1	31
N6263	59	58	17	31
G001626995	1	0	1	31
N6264	2	1	2	31
N6265	2	1	2	31
N6266	38	37	16	31
G000320365	1	0	1	31
G000379845	1	0	1	31
G001553955	1	0	1	31
N6267	2	1	2	31
N6268	3	2	3	31
N6269	6	5	5	31
N6270	4	3	4	31
N6271	46	45	14	31
G000300005	1	0	1	31
N6272	4	3	4	31
N6273	17	16	7	31
N6274	35	34	13	31
N6275	5	4	4	31
N6276	44	43	18	31
N6277	43	42	14	31
N6278	54	53	14	31
G001458075	1	0	1	31
G001314555	1	0	1	31
N6279	2	1	2	31
N6280	3	2	3	31
G000299895	1	0	1	31
N6281	8	7	6	31
G001050375	1	0	1	31
N6282	3	2	3	31
G001466725	1	0	1	31
N6283	36	35	13	31
N6284	3	2	3	31
N6285	7	6	7	31
N6286	13	12	7	31
N6287	27	26	11	31
G000222855	1	0	1	31
N6288	2	1	2	31
G000482845	1	0	1	31
G000188195	1	0	1	31
N6289	2	1	2	31
N6290	3	2	3	31
N6291	4	3	3	31
N6292	24	23	10	31
N6293	22	21	9	31
N6294	315	314	37	31
G001560035	1	0	1	32
G001560685	1	0	1	32
G001560045	1	0	1	32
N6295	6	5	5	32
G000979555	1	0	1	32
N6296	3	2	3	32
G000996685	1	0	1	32
G000996765	1	0	1	32
G000996525	1	0	1	32
N6297	2	1	2	32
G001790825	1	0	1	32
N6298	2	1	2	32
G000998475	1	0	1	32
G001029635	1	0	1	32
G001778395	1	0	1	32
G001780725	1	0	1	32
G001780425	1	0	1	32
N6299	2	1	2	32
G000992205	1	0	1	32
N6300	6	5	5	32
G001786125	1	0	1	32
G001786965	1	0	1	32
G000998465	1	0	1	32
N6301	2	1	2	32
N6302	3	2	3	32
N6303	4	3	4	32
G001786745	1	0	1	32
N6304	23	22	13	32
G001823495	1	0	1	32
G001825075	1	0	1	32
G001567365	1	0	1	32
N6305	4	3	4	32
G001004755	1	0	1	32
G001775435	1	0	1	32
G001189075	1	0	1	32
N6306	2	1	2	32
G001781095	1	0	1	32
N6307	8	7	7	32
G001779655	1	0	1	32
N6308	2	1	2	32
N6309	4	3	4	32
N6310	20	19	9	32
G001825315	1	0	1	32
N6311	2	1	2	32
G001823795	1	0	1	32
N6312	2	1	2	32
G001824275	1	0	1	32
G001825445	1	0	1	32
G001825235	1	0	1	32
N6313	4	3	4	32
G000993415	1	0	1	32
N6314	6	5	5	32
G001822555	1	0	1	32
N6315	3	2	3	32
G001822735	1	0	1	32
N6316	4	3	4	32
G001821015	1	0	1	32
G001820875	1	0	1	32
N6317	2	1	2	32
N6318	5	4	4	32
N6319	4	3	4	32
N6320	17	16	10	32
G000015645	1	0	1	32
G000635715	1	0	1	32
G001180325	1	0	1	32
N6321	3	2	3	32
G000634615	1	0	1	32
N6322	7	6	6	32
G000715475	1	0	1	32
G001693275	1	0	1	32
G001548115	1	0	1	32
G000332235	1	0	1	32
G000284215	1	0	1	32
N6323	6	5	5	32
G001904635	1	0	1	32
G000317025	1	0	1	32
N6324	13	12	7	32
N6325	23	22	10	32
G000175415	1	0	1	32
G000210375	1	0	1	32
G000973065	1	0	1	32
G000176895	1	0	1	32
G000173555	1	0	1	32
N6326	2	1	2	32
G000734895	1	0	1	32
N6327	2	1	2	32
G000316665	1	0	1	32
N6328	3	2	3	32
N6329	2	1	2	32
N6330	4	3	4	32
N6331	3	2	3	32
N6332	10	9	6	32
G000316625	1	0	1	32
G001298445	1	0	1	32
G000316645	1	0	1	32
N6333	4	3	4	32
N6334	3	2	3	32
N6335	3	2	3	32
G000317535	1	0	1	32
N6336	14	13	7	32
G001306145	1	0	1	32
N6337	3	2	3	32
G001796675	1	0	1	32
N6338	4	3	4	32
G002007825	1	0	1	32
G002007905	1	0	1	32
G000741845	1	0	1	32
G001610775	1	0	1	32
G002021775	1	0	1	32
N6339	2	1	2	32
N6340	3	2	3	32
N6341	4	3	3	32
G000717135	1	0	1	32
N6342	8	7	6	32
G001921215	1	0	1	32
N6343	4	3	4	32
N6344	2	1	2	32
N6345	8	7	5	32
G000504245	1	0	1	32
N6346	2	1	2	32
N6347	7	6	6	32
N6348	11	10	10	32
N6349	2	1	2	32
N6350	3	2	3	32
N6351	5	4	4	32
N6352	5	4	5	32
G000411375	1	0	1	32
G000156595	1	0	1	32
N6353	5	4	5	32
N6354	105	104	21	32
N6355	2	1	2	32
N6356	4	3	4	32
N6357	3	2	3	32
N6358	16	15	6	32
G001494595	1	0	1	32
N6359	3	2	3	32
N6360	13	12	6	32
N6361	17	16	8	32
G000380485	1	0	1	32
N6362	3	2	3	32
N6363	6	5	6	32
N6364	12	11	9	32
G001552615	1	0	1	32
N6365	45	44	14	32
G000826065	1	0	1	32
G000619965	1	0	1	32
G000421525	1	0	1	32
G900163845	1	0	1	32
N6366	3	2	3	32
N6367	11	10	9	32
G000160775	1	0	1	32
G000471045	1	0	1	32
G001423365	1	0	1	32
G001426755	1	0	1	32
N6368	2	1	2	32
N6369	3	2	3	32
G001423135	1	0	1	32
N6370	4	3	4	32
N6371	3	2	3	32
N6372	5	4	4	32
G000341125	1	0	1	32
G000515115	1	0	1	32
G000092985	1	0	1	32
G000341065	1	0	1	32
G000341085	1	0	1	32
N6373	2	1	2	32
G000468475	1	0	1	32
G000425065	1	0	1	32
G000511135	1	0	1	32
G000718475	1	0	1	32
G001417755	1	0	1	32
N6374	2	1	2	32
N6375	2	1	2	32
N6376	2	1	2	32
G000744705	1	0	1	32
N6377	3	2	3	32
N6378	2	1	2	32
N6379	9	8	6	32
G000240165	1	0	1	32
N6380	3	2	3	32
N6381	17	16	10	32
N6382	89	88	22	32
G001515525	1	0	1	32
G000298215	1	0	1	32
G000826525	1	0	1	32
G000247995	1	0	1	32
G001247745	1	0	1	32
G001190945	1	0	1	32
G001758225	1	0	1	32
N6383	5	4	5	32
G000297495	1	0	1	32
G001428305	1	0	1	32
G001050535	1	0	1	32
G001046875	1	0	1	32
N6384	3	2	3	32
N6385	10	9	7	32
G001408335	1	0	1	32
G000010285	1	0	1	32
G001580365	1	0	1	32
G000786195	1	0	1	32
G000455245	1	0	1	32
G000421745	1	0	1	32
G001887245	1	0	1	32
N6386	4	3	4	32
N6387	9	8	7	32
N6388	17	16	11	32
N6389	8	7	7	32
N6390	71	70	15	32
G000312125	1	0	1	32
N6391	2	1	2	32
G000701465	1	0	1	32
N6392	6	5	5	32
G000767165	1	0	1	32
N6393	2	1	2	32
N6394	2	1	2	32
N6395	7	6	5	32
G001042695	1	0	1	32
G000269605	1	0	1	32
G000741705	1	0	1	32
G000738005	1	0	1	32
G001263395	1	0	1	32
N6396	2	1	2	32
N6397	2	1	2	32
N6398	3	2	3	32
N6399	5	4	4	32
N6400	22	21	10	32
G000612055	1	0	1	32
N6401	2	1	2	32
G000466165	1	0	1	32
G000162895	1	0	1	32
N6402	4	3	4	32
N6403	5	4	5	32
N6404	3	2	3	32
N6405	7	6	7	32
G000185425	1	0	1	32
N6406	3	2	3	32
N6407	2	1	2	32
N6408	2	1	2	32
G001856685	1	0	1	32
G001936115	1	0	1	32
N6409	13	12	7	32
N6410	22	21	9	32
G000740865	1	0	1	32
G000681355	1	0	1	32
G000284435	1	0	1	32
G000225365	1	0	1	32
G000371465	1	0	1	32
N6411	2	1	2	32
G001458595	1	0	1	32
N6412	4	3	4	32
G000204565	1	0	1	32
N6413	2	1	2	32
G000246895	1	0	1	32
N6414	2	1	2	32
G000007625	1	0	1	32
G000619945	1	0	1	32
G001243045	1	0	1	32
N6415	2	1	2	32
N6416	3	2	3	32
N6417	3	2	3	32
G900115385	1	0	1	32
G900116785	1	0	1	32
G000510425	1	0	1	32
G000688015	1	0	1	32
G000953275	1	0	1	32
G000009205	1	0	1	32
G000177015	1	0	1	32
G000492175	1	0	1	32
G001244995	1	0	1	32
G001454945	1	0	1	32
G001688625	1	0	1	32
G000169255	1	0	1	32
G001916695	1	0	1	32
G000435555	1	0	1	32
G000403435	1	0	1	32
G000469445	1	0	1	32
G000435335	1	0	1	32
N6418	3	2	3	32
G000435395	1	0	1	32
G900048895	1	0	1	32
G000383295	1	0	1	32
N6419	3	2	3	32
G000162015	1	0	1	32
G001916495	1	0	1	32
G000435455	1	0	1	32
N6420	4	3	4	32
G000436675	1	0	1	32
G000432175	1	0	1	32
G000382085	1	0	1	32
G001916415	1	0	1	32
G001941055	1	0	1	32
N6421	6	5	6	32
N6422	2	1	2	32
N6423	14	13	8	32
G000687555	1	0	1	32
N6424	2	1	2	32
G000155435	1	0	1	32
N6425	2	1	2	32
N6426	2	1	2	32
N6427	5	4	5	32
G000435355	1	0	1	32
G000434955	1	0	1	32
N6428	3	2	3	32
N6429	4	3	4	32
G900101015	1	0	1	32
N6430	2	1	2	32
N6431	3	2	3	32
N6432	30	29	11	32
G000403845	1	0	1	32
N6433	2	1	2	32
G000174195	1	0	1	32
N6434	2	1	2	32
G000687515	1	0	1	32
N6435	4	3	4	32
G900106615	1	0	1	32
N6436	2	1	2	32
G000621865	1	0	1	32
N6437	3	2	3	32
G900107545	1	0	1	32
N6438	4	3	4	32
N6439	2	1	2	32
N6440	3	2	3	32
G000425525	1	0	1	32
N6441	13	12	8	32
G000209385	1	0	1	32
N6442	2	1	2	32
G900142165	1	0	1	32
N6443	10	9	6	32
N6444	5	4	4	32
N6445	9	8	6	32
G001282905	1	0	1	32
G000878885	1	0	1	32
G001274715	1	0	1	32
N6446	2	1	2	32
G000612125	1	0	1	32
N6447	10	9	5	32
G900103825	1	0	1	32
N6448	2	1	2	32
G900100345	1	0	1	32
G000612225	1	0	1	32
G000250655	1	0	1	32
N6449	2	1	2	32
G000422485	1	0	1	32
G001188365	1	0	1	32
G000179615	1	0	1	32
N6450	5	4	4	32
G000686865	1	0	1	32
G900102125	1	0	1	32
G000455265	1	0	1	32
G900102215	1	0	1	32
G000746875	1	0	1	32
N6451	2	1	2	32
G000585395	1	0	1	32
G000378145	1	0	1	32
N6452	7	6	5	32
N6453	8	7	6	32
N6454	7	6	6	32
N6455	13	12	8	32
G000526235	1	0	1	32
G000018785	1	0	1	32
G000069925	1	0	1	32
G000970395	1	0	1	32
G000009845	1	0	1	32
N6456	2	1	2	32
G000364425	1	0	1	32
N6457	3	2	3	32
G001829935	1	0	1	32
N6458	2	1	2	32
G001830975	1	0	1	32
N6459	8	7	7	32
G000621925	1	0	1	32
N6460	2	1	2	32
G900108995	1	0	1	32
G000702165	1	0	1	32
G900112735	1	0	1	32
G900114425	1	0	1	32
G000420345	1	0	1	32
N6461	3	2	3	32
G000384195	1	0	1	32
G001945525	1	0	1	32
G001945535	1	0	1	32
G001564455	1	0	1	32
G000163515	1	0	1	32
G000242955	1	0	1	32
G000371425	1	0	1	32
N6462	7	6	6	32
G900099745	1	0	1	32
G900099605	1	0	1	32
G000429685	1	0	1	32
N6463	2	1	2	32
G001310595	1	0	1	32
G001420645	1	0	1	32
G001598215	1	0	1	32
N6464	2	1	2	32
G000292245	1	0	1	32
G001038565	1	0	1	32
G000513115	1	0	1	32
N6465	2	1	2	32
G000786645	1	0	1	32
G000284515	1	0	1	32
G000469135	1	0	1	32
N6466	3	2	3	32
G000485775	1	0	1	32
G000496855	1	0	1	32
G000359605	1	0	1	32
N6467	4	3	4	32
G001368815	1	0	1	32
N6468	4	3	3	32
G000482485	1	0	1	32
G001038485	1	0	1	32
G900112045	1	0	1	32
G000224785	1	0	1	32
G001298135	1	0	1	32
N6469	4	3	4	32
N6470	2	1	2	32
N6471	3	2	3	32
G000425545	1	0	1	32
G000220335	1	0	1	32
G000826145	1	0	1	32
G000586555	1	0	1	32
G900099655	1	0	1	32
N6472	2	1	2	32
G900115805	1	0	1	32
G001278755	1	0	1	32
G000411295	1	0	1	32
N6473	3	2	3	32
G001617605	1	0	1	32
N6474	4	3	4	32
G000743635	1	0	1	32
N6475	4	3	4	32
N6476	4	3	4	32
N6477	5	4	5	32
G000746135	1	0	1	32
N6478	8	7	6	32
G000620165	1	0	1	32
N6479	14	13	6	32
G001648575	1	0	1	32
N6480	10	9	8	32
N6481	2	1	2	32
N6482	32	31	12	32
G000752395	1	0	1	32
G000751775	1	0	1	32
N6483	11	10	9	32
N6484	17	16	7	32
N6485	9	8	7	32
N6486	23	22	12	32
G000295715	1	0	1	32
G001074355	1	0	1	32
G000875895	1	0	1	32
N6487	5	4	5	32
G000183685	1	0	1	32
G000009865	1	0	1	32
G000235645	1	0	1	32
G001456215	1	0	1	32
G000332735	1	0	1	32
N6488	13	12	10	32
G001564995	1	0	1	32
N6489	7	6	6	32
G900109585	1	0	1	32
G000744185	1	0	1	32
G000301035	1	0	1	32
G000245795	1	0	1	32
G000301055	1	0	1	32
N6490	3	2	3	32
G000829545	1	0	1	32
N6491	2	1	2	32
G001050095	1	0	1	32
N6492	3	2	3	32
G000406925	1	0	1	32
G001318405	1	0	1	32
N6493	2	1	2	32
N6494	3	2	3	32
G000407165	1	0	1	32
N6495	5	4	4	32
G000407485	1	0	1	32
N6496	3	2	3	32
G000407505	1	0	1	32
N6497	4	3	4	32
N6498	2	1	2	32
N6499	3	2	3	32
G000164675	1	0	1	32
N6500	3	2	3	32
G000380065	1	0	1	32
N6501	5	4	4	32
N6502	15	14	8	32
N6503	28	27	12	32
G000026065	1	0	1	32
N6504	4	3	4	32
G001436415	1	0	1	32
N6505	8	7	6	32
G001436225	1	0	1	32
N6506	5	4	4	32
N6507	2	1	2	32
N6508	29	28	14	32
G000469325	1	0	1	32
N6509	4	3	3	32
N6510	2	1	2	32
N6511	12	11	8	32
G001436605	1	0	1	32
N6512	45	44	13	32
G001434225	1	0	1	32
G001435235	1	0	1	32
N6513	2	1	2	32
N6514	2	1	2	32
G001434915	1	0	1	32
N6515	4	3	3	32
G001436315	1	0	1	32
N6516	2	1	2	32
N6517	2	1	2	32
N6518	11	10	8	32
G001438705	1	0	1	32
G000219805	1	0	1	32
N6519	7	6	6	32
N6520	8	7	6	32
N6521	8	7	6	32
N6522	16	15	9	32
G000241055	1	0	1	32
N6523	50	49	20	32
N6524	2	1	2	32
N6525	2	1	2	32
N6526	2	1	2	32
N6527	3	2	3	32
N6528	2	1	2	32
N6529	39	38	18	32
N6530	7	6	6	32
N6531	39	38	9	32
G001804305	1	0	1	32
N6532	3	2	3	32
G001805775	1	0	1	32
G001805845	1	0	1	32
N6533	2	1	2	32
N6534	4	3	4	32
G000298515	1	0	1	32
N6535	21	20	12	32
G001802865	1	0	1	32
N6536	5	4	5	32
G001804635	1	0	1	32
N6537	6	5	6	32
G001536045	1	0	1	32
N6538	13	12	12	32
G001975465	1	0	1	32
G000168715	1	0	1	32
G000212735	1	0	1	32
G000759025	1	0	1	32
G000379805	1	0	1	32
N6539	3	2	3	32
N6540	12	11	9	32
N6541	40	39	10	32
N6542	4	3	4	32
N6543	16	15	10	32
N6544	5	4	4	32
N6545	42	41	10	32
G900113045	1	0	1	32
N6546	2	1	2	32
N6547	46	45	12	32
N6548	54	53	13	32
G001874165	1	0	1	32
N6549	2	1	2	32
G900116425	1	0	1	32
N6550	5	4	5	32
G000736515	1	0	1	32
N6551	3	2	3	32
N6552	9	8	6	32
N6553	48	47	16	32
N6554	12	11	7	32
N6555	203	202	18	32
G001769455	1	0	1	32
N6556	2	1	2	32
G001543385	1	0	1	32
N6557	4	3	3	32
G001769295	1	0	1	32
N6558	23	22	7	32
N6559	2	1	2	32
N6560	26	25	12	32
N6561	15	14	6	32
N6562	21	20	8	32
N6563	7	6	6	32
N6564	189	188	23	32
G001829605	1	0	1	32
G001830685	1	0	1	32
G001829715	1	0	1	32
G001829755	1	0	1	32
G001829705	1	0	1	32
N6565	3	2	3	32
G000688615	1	0	1	32
G000421065	1	0	1	32
G001803785	1	0	1	32
N6566	5	4	5	32
G001805185	1	0	1	32
N6567	5	4	5	32
G900142125	1	0	1	32
N6568	2	1	2	32
G000167355	1	0	1	32
G001751155	1	0	1	32
N6569	2	1	2	32
N6570	4	3	3	32
N6571	2	1	2	32
N6572	4	3	4	32
N6573	3	2	3	32
N6574	3	2	3	32
N6575	3	2	3	32
N6576	5	4	4	32
G001799025	1	0	1	32
N6577	9	8	9	32
N6578	2	1	2	32
N6579	3	2	3	32
N6580	2	1	2	32
N6581	3	2	3	32
N6582	7	6	5	32
N6583	8	7	7	32
G000422525	1	0	1	32
N6584	2	1	2	32
G000701705	1	0	1	32
N6585	3	2	3	32
G900116045	1	0	1	32
N6586	4	3	4	32
G000702665	1	0	1	32
G000179555	1	0	1	32
G000422205	1	0	1	32
G000422245	1	0	1	32
G000711735	1	0	1	32
N6587	3	2	3	32
G000420485	1	0	1	32
N6588	5	4	4	32
G000746435	1	0	1	32
G000734015	1	0	1	32
G000423845	1	0	1	32
G000421605	1	0	1	32
G900104445	1	0	1	32
N6589	3	2	3	32
G000179315	1	0	1	32
G000422285	1	0	1	32
G000021905	1	0	1	32
G000429905	1	0	1	32
N6590	3	2	3	32
N6591	8	7	7	32
G000018405	1	0	1	32
N6592	14	13	7	32
G001654785	1	0	1	32
G000964585	1	0	1	32
G000964605	1	0	1	32
G000010205	1	0	1	32
G000696365	1	0	1	32
G000751075	1	0	1	32
G000964995	1	0	1	32
N6593	4	3	3	32
G000215485	1	0	1	32
N6594	3	2	3	32
N6595	2	1	2	32
N6596	2	1	2	32
G000964365	1	0	1	32
N6597	4	3	3	32
G000014285	1	0	1	32
N6598	30	29	9	32
G000421265	1	0	1	32
N6599	2	1	2	32
G000688235	1	0	1	32
G900093605	1	0	1	32
G000968135	1	0	1	32
N6600	2	1	2	32
G000294655	1	0	1	32
N6601	2	1	2	32
G900100455	1	0	1	32
N6602	3	2	3	32
G000315795	1	0	1	32
N6603	3	2	3	32
G000515255	1	0	1	32
G900100655	1	0	1	32
G001026905	1	0	1	32
G000982415	1	0	1	32
G000299935	1	0	1	32
N6604	5	4	5	32
G000963705	1	0	1	32
N6605	14	13	8	32
G000277755	1	0	1	32
N6606	6	5	5	32
N6607	8	7	6	32
N6608	24	23	9	32
N6609	13	12	7	32
N6610	54	53	16	32
N6611	4	3	4	32
N6612	34	33	12	32
N6613	2	1	2	32
N6614	139	138	27	32
N6615	2	1	2	32
N6616	6	5	6	32
N6617	2	1	2	32
N6618	11	10	8	32
G000733915	1	0	1	32
N6619	7	6	4	32
N6620	5	4	4	32
N6621	10	9	7	32
G000017565	1	0	1	32
N6622	2	1	2	32
N6623	2	1	2	32
N6624	7	6	6	32
G000496075	1	0	1	32
N6625	304	303	28	32
G001037925	1	0	1	32
G000335715	1	0	1	32
G001515305	1	0	1	32
N6626	4	3	4	32
G000190695	1	0	1	32
N6627	3	2	3	32
G001027865	1	0	1	32
N6628	2	1	2	32
G000194925	1	0	1	32
G000818035	1	0	1	32
G001592185	1	0	1	32
N6629	6	5	6	32
G000378225	1	0	1	32
G000515275	1	0	1	32
G900114745	1	0	1	32
N6630	3	2	3	32
G900111165	1	0	1	32
N6631	2	1	2	32
G000219585	1	0	1	32
G001464045	1	0	1	32
G000175095	1	0	1	32
N6632	3	2	3	32
G000226625	1	0	1	32
G000276685	1	0	1	32
G000373745	1	0	1	32
N6633	3	2	3	32
G000308195	1	0	1	32
N6634	2	1	2	32
G001433395	1	0	1	32
N6635	10	9	6	32
N6636	3	2	3	32
N6637	4	3	4	32
N6638	2	1	2	32
N6639	5	4	4	32
N6640	3	2	3	32
N6641	12	11	7	32
N6642	4	3	4	32
N6643	4	3	4	32
G000970345	1	0	1	32
N6644	19	18	9	32
N6645	2	1	2	32
N6646	2	1	2	32
N6647	6	5	6	32
N6648	11	10	7	32
G000807215	1	0	1	32
N6649	2	1	2	32
G000496475	1	0	1	32
N6650	2	1	2	32
N6651	2	1	2	32
N6652	46	45	11	32
G001629445	1	0	1	32
G001629395	1	0	1	32
G900113085	1	0	1	32
N6653	2	1	2	32
G000761445	1	0	1	32
N6654	13	12	9	32
G000429065	1	0	1	32
N6655	5	4	5	32
N6656	19	18	9	32
N6657	25	24	12	32
G000014785	1	0	1	32
G000015585	1	0	1	32
G000374645	1	0	1	32
N6658	3	2	3	32
G000371925	1	0	1	32
G000380185	1	0	1	32
G000260135	1	0	1	32
N6659	2	1	2	32
G000227725	1	0	1	32
N6660	5	4	4	32
N6661	2	1	2	32
N6662	6	5	5	32
G000170715	1	0	1	32
G001640045	1	0	1	32
G001802575	1	0	1	32
G001801885	1	0	1	32
G000767155	1	0	1	32
G000156355	1	0	1	32
G000260965	1	0	1	32
N6663	2	1	2	32
G000934725	1	0	1	32
N6664	2	1	2	32
N6665	4	3	4	32
N6666	11	10	6	32
G001044195	1	0	1	32
G001276615	1	0	1	32
G000228725	1	0	1	32
N6667	2	1	2	32
G000327045	1	0	1	32
N6668	7	6	7	32
G001007875	1	0	1	32
G000428045	1	0	1	32
G000168735	1	0	1	32
G001443675	1	0	1	32
G001709035	1	0	1	32
N6669	4	3	4	32
N6670	10	9	7	32
N6671	16	15	9	32
G000696325	1	0	1	32
G000711315	1	0	1	32
G000764075	1	0	1	32
G000297215	1	0	1	32
G001932735	1	0	1	32
N6672	2	1	2	32
G000300295	1	0	1	32
N6673	11	10	9	32
G000019285	1	0	1	32
N6674	4	3	4	32
G001608445	1	0	1	32
N6675	43	42	14	32
G000168295	1	0	1	32
G001881485	1	0	1	32
N6676	2	1	2	32
N6677	2	1	2	32
G001801575	1	0	1	32
N6678	5	4	4	32
G001797285	1	0	1	32
N6679	4	3	3	32
G001802505	1	0	1	32
N6680	8	7	6	32
N6681	2	1	2	32
N6682	3	2	3	32
N6683	5	4	5	32
N6684	7	6	5	32
N6685	10	9	6	32
N6686	49	48	16	32
G001626975	1	0	1	32
G001627135	1	0	1	32
G000488275	1	0	1	32
G000488215	1	0	1	32
N6687	15	14	11	32
N6688	23	22	15	32
G001188545	1	0	1	32
G001679275	1	0	1	32
