name	taxa	splits	postlevels	prelevels
N2718	2	1	2	20
G001817495	1	0	1	20
G001817585	1	0	1	20
G000996245	1	0	1	20
G000993485	1	0	1	20
G001778075	1	0	1	20
G001778155	1	0	1	20
G001873515	1	0	1	20
N2719	3	2	3	20
N2720	3	2	3	20
N2721	6	5	6	20
G001783135	1	0	1	20
N2722	2	1	2	20
G001783215	1	0	1	20
G001783315	1	0	1	20
G001783035	1	0	1	20
G001784255	1	0	1	20
G001783065	1	0	1	20
N2723	3	2	3	20
N2724	2	1	2	20
N2725	4	3	4	20
N2726	9	8	6	20
N2727	10	9	7	20
G001791415	1	0	1	20
N2728	2	1	2	20
G001872545	1	0	1	20
G001791745	1	0	1	20
G001791035	1	0	1	20
N2729	2	1	2	20
G001004485	1	0	1	20
N2730	12	11	11	20
N2731	5	4	4	20
N2732	14	13	9	20
G001784805	1	0	1	20
N2733	2	1	2	20
G000991525	1	0	1	20
G000991495	1	0	1	20
G001873405	1	0	1	20
G001303125	1	0	1	20
G001302985	1	0	1	20
N2734	2	1	2	20
G001819345	1	0	1	20
G001819255	1	0	1	20
G000992685	1	0	1	20
G001819315	1	0	1	20
N2735	2	1	2	20
N2736	6	5	5	20
N2737	2	1	2	20
N2738	4	3	4	20
N2739	2	1	2	20
N2740	10	8	8	20
G001774075	1	0	1	20
N2741	2	1	2	20
G000998845	1	0	1	20
N2742	4	3	3	20
G001774215	1	0	1	20
N2743	7	6	6	20
G001794195	1	0	1	20
G001795715	1	0	1	20
G001794605	1	0	1	20
G001795775	1	0	1	20
G001794515	1	0	1	20
N2744	2	1	2	20
N2745	6	5	5	20
N2746	29	28	10	20
G001779575	1	0	1	20
N2747	2	1	2	20
N2748	3	2	3	20
N2749	15	14	7	20
N2750	5	4	4	20
N2751	11	10	5	20
N2752	8	7	6	20
N2753	15	14	6	20
G001001625	1	0	1	20
G001822345	1	0	1	20
G001822455	1	0	1	20
N2754	2	1	2	20
G001820715	1	0	1	20
G001820635	1	0	1	20
N2755	4	3	4	20
N2756	5	4	5	20
G001819785	1	0	1	20
N2757	2	1	2	20
G001819905	1	0	1	20
N2758	4	3	3	20
N2759	16	15	8	20
N2760	33	32	12	20
G000995735	1	0	1	20
N2761	3	2	3	20
N2762	3	2	3	20
N2763	7	6	6	20
N2764	27	26	11	20
N2765	220	219	18	20
N2766	3	2	3	20
N2767	5	4	5	20
G000309385	1	0	1	20
G000763385	1	0	1	20
G001314865	1	0	1	20
G000155595	1	0	1	20
G000482245	1	0	1	20
G000316115	1	0	1	20
G000817325	1	0	1	20
N2768	2	1	2	20
N2769	8	7	5	20
N2770	76	75	21	20
G000309945	1	0	1	20
N2771	5	4	4	20
G001913845	1	0	1	20
G001698445	1	0	1	20
N2772	4	3	4	20
N2773	74	71	18	20
N2774	7	6	5	20
N2775	85	84	16	20
G000421625	1	0	1	20
G001399775	1	0	1	20
G000376265	1	0	1	20
N2776	4	3	4	20
G000381345	1	0	1	20
N2777	3	2	3	20
N2778	3	2	3	20
N2779	8	7	5	20
G001796445	1	0	1	20
N2780	2	1	2	20
G001796415	1	0	1	20
G001796805	1	0	1	20
G001303565	1	0	1	20
N2781	2	1	2	20
N2782	2	1	2	20
N2783	7	6	6	20
G000025025	1	0	1	20
N2784	4	3	4	20
G001459095	1	0	1	20
N2785	5	4	5	20
G001678035	1	0	1	20
G000016705	1	0	1	20
N2786	5	4	5	20
N2787	9	8	5	20
G001802405	1	0	1	20
G001797105	1	0	1	20
N2788	2	1	2	20
N2789	6	5	6	20
N2790	3	2	3	20
N2791	8	7	5	20
N2792	4	3	4	20
N2793	6	5	4	20
N2794	4	3	3	20
N2795	8	7	5	20
G000024265	1	0	1	20
G000270285	1	0	1	20
G001404695	1	0	1	20
G001405375	1	0	1	20
G000364325	1	0	1	20
G000468815	1	0	1	20
G900105895	1	0	1	20
G001437015	1	0	1	20
G000024225	1	0	1	20
N2796	3	2	3	20
G000411555	1	0	1	20
N2797	3	2	3	20
G000179715	1	0	1	20
N2798	4	3	4	20
N2799	2	1	2	20
N2800	2	1	2	20
N2801	2	1	2	20
N2802	3	2	3	20
G000949255	1	0	1	20
G000745905	1	0	1	20
G000817095	1	0	1	20
N2803	2	1	2	20
G000348785	1	0	1	20
G000350145	1	0	1	20
G001437825	1	0	1	20
N2804	2	1	2	20
G001439035	1	0	1	20
G001437845	1	0	1	20
G001439025	1	0	1	20
N2805	4	3	4	20
N2806	2	1	2	20
N2807	6	5	4	20
G000485495	1	0	1	20
N2808	12	11	8	20
N2809	2	1	2	20
N2810	4	3	4	20
N2811	26	25	16	20
N2812	29	28	11	20
G001426435	1	0	1	20
N2813	44	43	11	20
N2814	3	2	3	20
N2815	305	304	20	20
G000384115	1	0	1	20
N2816	9	8	7	20
N2817	39	38	11	20
N2818	131	130	26	20
G000585375	1	0	1	20
N2819	26	25	12	20
N2820	12	11	6	20
N2821	328	327	30	20
G001508115	1	0	1	20
G000017865	1	0	1	20
G000816145	1	0	1	20
G001508795	1	0	1	20
G000008545	1	0	1	20
N2822	2	1	2	20
G000016785	1	0	1	20
N2823	2	1	2	20
G000243135	1	0	1	20
N2824	4	3	4	20
G000255115	1	0	1	20
G001029285	1	0	1	20
N2825	2	1	2	20
N2826	5	4	4	20
N2827	2	1	2	20
N2828	3	2	3	20
G000214435	1	0	1	20
N2829	3	2	3	20
G000010565	1	0	1	20
G000024205	1	0	1	20
N2830	4	3	4	20
N2831	7	6	5	20
G000208405	1	0	1	20
N2832	18	17	9	20
N2833	2	1	2	20
N2834	2	1	2	20
G000230275	1	0	1	20
G000431295	1	0	1	20
G000437815	1	0	1	20
N2835	3	2	3	20
G900103425	1	0	1	20
G000438335	1	0	1	20
G000194985	1	0	1	20
N2836	5	4	4	20
G000221605	1	0	1	20
N2837	3	2	3	20
G000426745	1	0	1	20
N2838	3	2	3	20
G000221545	1	0	1	20
G000177555	1	0	1	20
N2839	3	2	3	20
N2840	3	2	3	20
N2841	2	1	2	20
N2842	2	1	2	20
G000156275	1	0	1	20
N2843	2	1	2	20
N2844	2	1	2	20
N2845	3	2	3	20
G001513505	1	0	1	20
G001513065	1	0	1	20
G000145215	1	0	1	20
N2846	3	2	3	20
G900142005	1	0	1	20
G001509345	1	0	1	20
G900095615	1	0	1	20
N2847	5	4	5	20
N2848	3	2	3	20
N2849	4	3	4	20
G900107405	1	0	1	20
N2850	6	5	5	20
N2851	3	2	3	20
N2852	5	4	4	20
N2853	2	1	2	20
N2854	4	3	4	20
N2855	2	1	2	20
N2856	15	14	8	20
G001047375	1	0	1	20
N2857	5	4	4	20
G000283555	1	0	1	20
N2858	11	10	5	20
N2859	3	2	3	20
N2860	58	57	13	20
G900128885	1	0	1	20
N2861	6	5	4	20
N2862	2	1	2	20
N2863	14	13	8	20
N2864	19	18	10	20
N2865	21	20	9	20
N2866	15	14	7	20
N2867	21	20	13	20
N2868	10	9	6	20
N2869	137	136	16	20
G000433755	1	0	1	20
N2870	4	3	4	20
N2871	10	9	7	20
N2872	19	18	8	20
G001941225	1	0	1	20
G000431615	1	0	1	20
N2873	16	15	7	20
N2874	108	107	19	20
G001797255	1	0	1	20
N2875	2	1	2	20
G001466305	1	0	1	20
N2876	8	7	5	20
G000364165	1	0	1	20
N2877	4	3	4	20
G000160035	1	0	1	20
N2878	234	233	18	20
G001447355	1	0	1	20
G000294675	1	0	1	20
G000429525	1	0	1	20
G000472905	1	0	1	20
G900102685	1	0	1	20
N2879	2	1	2	20
G900129355	1	0	1	20
G000428065	1	0	1	20
G000942395	1	0	1	20
N2880	2	1	2	20
G900110165	1	0	1	20
G900114055	1	0	1	20
G000421885	1	0	1	20
N2881	4	3	4	20
G001015055	1	0	1	20
N2882	9	8	7	20
G000374385	1	0	1	20
N2883	4	3	3	20
G000311785	1	0	1	20
N2884	20	19	11	20
N2885	2	1	2	20
N2886	2	1	2	20
N2887	8	7	6	20
N2888	8	7	6	20
N2889	4	3	3	20
N2890	14	13	8	20
N2891	8	7	6	20
N2892	46	45	14	20
N2893	2	1	2	20
N2894	3	2	3	20
N2895	94	93	13	20
N2896	757	756	45	20
G001828635	1	0	1	20
G001828645	1	0	1	20
G001830315	1	0	1	20
N2897	3	2	3	20
G001304275	1	0	1	20
N2898	2	1	2	20
G001642915	1	0	1	20
N2899	11	10	8	20
G900142475	1	0	1	20
N2900	2	1	2	20
G900142545	1	0	1	20
N2901	3	2	3	20
G900142505	1	0	1	20
N2902	2	1	2	20
N2903	2	1	2	20
N2904	2	1	2	20
G000244755	1	0	1	20
G000306115	1	0	1	20
G000347175	1	0	1	20
N2905	16	15	7	20
G000500065	1	0	1	20
N2906	4	3	4	20
N2907	3	2	3	20
N2908	7	6	6	20
G000502095	1	0	1	20
G000008685	1	0	1	20
G000181895	1	0	1	20
G000304735	1	0	1	20
N2909	2	1	2	20
N2910	17	16	10	20
G000426705	1	0	1	20
N2911	5	4	4	20
G001829255	1	0	1	20
G001829425	1	0	1	20
N2912	2	1	2	20
N2913	6	5	5	20
G001830155	1	0	1	20
G000219725	1	0	1	20
G000214355	1	0	1	20
N2914	2	1	2	20
G001604385	1	0	1	20
G001604425	1	0	1	20
N2915	7	6	5	20
N2916	18	17	10	20
G000242935	1	0	1	20
G000171235	1	0	1	20
G000382685	1	0	1	20
G000382665	1	0	1	20
G000953475	1	0	1	20
G000817245	1	0	1	20
N2917	2	1	2	20
N2918	2	1	2	20
N2919	2	1	2	20
N2920	6	5	5	20
N2921	2	1	2	20
N2922	10	9	6	20
N2923	2	1	2	20
N2924	2	1	2	20
G000829755	1	0	1	20
N2925	4	3	4	20
G001796235	1	0	1	20
N2926	3	2	3	20
G001796065	1	0	1	20
N2927	6	5	6	20
G000830965	1	0	1	20
G000700885	1	0	1	20
G000700865	1	0	1	20
G000700845	1	0	1	20
G000700905	1	0	1	20
G000700925	1	0	1	20
N2928	4	3	3	20
N2929	7	6	5	20
N2930	2	1	2	20
N2931	11	6	5	20
G000583875	1	0	1	20
N2932	2	1	2	20
N2933	2	1	2	20
N2934	36	35	23	20
G001577125	1	0	1	20
G001577185	1	0	1	20
G000494005	1	0	1	20
G000402415	1	0	1	20
G000980745	1	0	1	20
G000980735	1	0	1	20
G002011615	1	0	1	20
G002010635	1	0	1	20
G002011635	1	0	1	20
N2935	2	1	2	20
G001576985	1	0	1	20
N2936	3	2	3	20
G001804605	1	0	1	20
N2937	10	9	10	20
G001871325	1	0	1	20
N2938	10	9	8	20
G001802215	1	0	1	20
N2939	2	1	2	20
G001536065	1	0	1	20
N2940	19	18	7	20
G000006985	1	0	1	20
G000020505	1	0	1	20
N2941	2	1	2	20
N2942	6	5	5	20
G000013045	1	0	1	20
G000419585	1	0	1	20
N2943	3	2	3	20
N2944	3	2	3	20
N2945	3	2	3	20
N2946	9	8	5	20
N2947	29	28	9	20
N2948	259	258	30	20
G001567275	1	0	1	20
N2949	243	242	20	20
N2950	14	13	10	20
N2951	277	276	21	20
G001767075	1	0	1	20
G001767115	1	0	1	20
G001918395	1	0	1	20
N2952	2	1	2	20
G001914735	1	0	1	20
N2953	7	6	5	20
G000702445	1	0	1	20
G000381625	1	0	1	20
G000014005	1	0	1	20
N2954	4	3	4	20
N2955	2	1	2	20
N2956	15	14	7	20
G000404705	1	0	1	20
G000404605	1	0	1	20
G000404685	1	0	1	20
N2957	2	1	2	20
G000619805	1	0	1	20
G000021545	1	0	1	20
N2958	2	1	2	20
N2959	3	2	3	20
G900115615	1	0	1	20
N2960	6	5	6	20
G000276965	1	0	1	20
N2961	28	27	13	20
G000196135	1	0	1	20
N2962	31	30	13	20
N2963	8	7	6	20
N2964	30	29	10	20
G001798085	1	0	1	20
N2965	2	1	2	20
G001795505	1	0	1	20
G001798235	1	0	1	20
G001799065	1	0	1	20
G001798185	1	0	1	20
G001799115	1	0	1	20
N2966	2	1	2	20
G001797505	1	0	1	20
G001797465	1	0	1	20
G001795535	1	0	1	20
G001798975	1	0	1	20
G001798425	1	0	1	20
N2967	2	1	2	20
G001798625	1	0	1	20
N2968	7	6	6	20
N2969	2	1	2	20
N2970	2	1	2	20
G001803615	1	0	1	20
N2971	6	5	5	20
N2972	2	1	2	20
N2973	6	5	6	20
G001805165	1	0	1	20
N2974	4	3	3	20
G001643555	1	0	1	20
N2975	6	5	4	20
G000284315	1	0	1	20
N2976	8	7	6	20
G001803705	1	0	1	20
N2977	2	1	2	20
G001803885	1	0	1	20
N2978	3	2	3	20
N2979	2	1	2	20
N2980	22	21	10	20
G001278055	1	0	1	20
G000472285	1	0	1	20
G000827125	1	0	1	20
G000820505	1	0	1	20
G001751155	1	0	1	20
G000167355	1	0	1	20
G000384395	1	0	1	20
N2981	3	2	3	20
G000020725	1	0	1	20
N2982	2	1	2	20
G000817955	1	0	1	20
N2983	2	1	2	20
N2984	2	1	2	20
N2985	3	2	3	20
G001873905	1	0	1	20
G001302765	1	0	1	20
G001798005	1	0	1	20
N2986	2	1	2	20
G001797935	1	0	1	20
G001797745	1	0	1	20
G002011895	1	0	1	20
N2987	3	2	3	20
N2988	7	6	5	20
N2989	8	7	6	20
G000195295	1	0	1	20
N2990	2	1	2	20
G900114975	1	0	1	20
N2991	2	1	2	20
G001577715	1	0	1	20
N2992	3	2	3	20
G001798945	1	0	1	20
N2993	3	2	3	20
N2994	3	2	3	20
N2995	29	28	12	20
N2996	2	1	2	20
N2997	8	7	7	20
G001914235	1	0	1	20
N2998	4	3	4	20
N2999	6	5	4	20
N3000	8	7	8	20
N3001	3	2	3	20
N3002	3	2	3	20
G000024325	1	0	1	20
N3003	51	50	14	20
G001627685	1	0	1	20
N3004	2	1	2	20
G000484715	1	0	1	20
G000213335	1	0	1	20
N3005	3	2	3	20
N3006	6	5	5	20
G000737315	1	0	1	20
G000165485	1	0	1	20
G000255295	1	0	1	20
N3007	3	2	3	20
G000170895	1	0	1	20
G000737335	1	0	1	20
G001931505	1	0	1	20
G001263205	1	0	1	20
N3008	2	1	2	20
N3009	3	2	3	20
G000348725	1	0	1	20
N3010	2	1	2	20
G001592735	1	0	1	20
N3011	6	5	4	20
G001770075	1	0	1	20
G001770175	1	0	1	20
G001769835	1	0	1	20
N3012	3	2	3	20
G000210915	1	0	1	20
N3013	5	4	5	20
G001770035	1	0	1	20
N3014	3	2	3	20
G001770005	1	0	1	20
N3015	5	4	4	20
G000757605	1	0	1	20
N3016	2	1	2	20
N3017	2	1	2	20
N3018	3	2	3	20
N3019	3	2	3	20
N3020	10	9	8	20
G001767955	1	0	1	20
N3021	3	2	3	20
N3022	3	2	3	20
N3023	32	31	12	20
N3024	5	4	5	20
N3025	42	41	12	20
G000436195	1	0	1	20
N3026	2	1	2	20
N3027	6	5	4	20
N3028	11	10	7	20
N3029	21	20	7	20
N3030	62	61	18	20
N3031	116	115	20	20
N3032	552	551	32	20
N3033	2	1	2	20
N3034	5	4	5	20
N3035	5	4	4	20
N3036	6	5	5	20
G001431705	1	0	1	20
G000735045	1	0	1	20
N3037	56	55	12	20
N3038	276	275	21	20
G001785035	1	0	1	20
G001705075	1	0	1	20
G001643475	1	0	1	20
N3039	13	12	12	20
N3040	28	27	10	20
N3041	87	86	20	20
N3042	108	106	16	20
N3043	1056	1039	36	20
G000437055	1	0	1	21
N3044	3	2	3	21
G000230715	1	0	1	21
G000337895	1	0	1	21
G000337695	1	0	1	21
N3045	2	1	2	21
G000337555	1	0	1	21
N3046	2	1	2	21
G000383975	1	0	1	21
N3047	3	2	3	21
G000455345	1	0	1	21
G000455365	1	0	1	21
G000025325	1	0	1	21
N3048	5	4	5	21
G000306765	1	0	1	21
G000337815	1	0	1	21
G000415985	1	0	1	21
N3049	3	2	3	21
G001564205	1	0	1	21
G000496175	1	0	1	21
G000746205	1	0	1	21
N3050	8	7	6	21
G002010155	1	0	1	21
G002010195	1	0	1	21
G001509255	1	0	1	21
G001508665	1	0	1	21
N3051	2	1	2	21
N3052	2	1	2	21
G900106905	1	0	1	21
G001889405	1	0	1	21
G001402855	1	0	1	21
N3053	2	1	2	21
G000969945	1	0	1	21
G000969905	1	0	1	21
N3054	2	1	2	21
N3055	5	4	4	21
G000970145	1	0	1	21
N3056	2	1	2	21
G000970265	1	0	1	21
N3057	2	1	2	21
G000970205	1	0	1	21
N3058	23	22	12	21
G001627235	1	0	1	21
N3059	3	2	3	21
G000204585	1	0	1	21
G000241145	1	0	1	21
G000242875	1	0	1	21
N3060	4	3	4	21
N3061	2	1	2	21
N3062	11	10	8	21
G000186365	1	0	1	21
G001006085	1	0	1	21
G000513855	1	0	1	21
N3063	2	1	2	21
G000495715	1	0	1	21
G000495675	1	0	1	21
G000007225	1	0	1	21
N3064	2	1	2	21
G001316285	1	0	1	21
N3065	3	2	3	21
G001316245	1	0	1	21
N3066	4	3	4	21
N3067	2	1	2	21
N3068	7	3	4	21
N3069	2	1	2	21
N3070	5	4	5	21
G000022485	1	0	1	21
N3071	19	18	13	21
G001560605	1	0	1	21
N3072	47	46	15	21
G000998555	1	0	1	21
N3073	3	2	3	21
G000994825	1	0	1	21
N3074	8	7	5	21
G001773395	1	0	1	21
N3075	2	1	2	21
G000998145	1	0	1	21
G000999505	1	0	1	21
N3076	4	3	4	21
N3077	7	6	5	21
G000994225	1	0	1	21
G000994395	1	0	1	21
G001782685	1	0	1	21
G001783775	1	0	1	21
G001782395	1	0	1	21
N3078	5	4	5	21
G001782085	1	0	1	21
G001782295	1	0	1	21
G001783885	1	0	1	21
G001784095	1	0	1	21
N3079	2	1	2	21
N3080	3	2	3	21
G000999165	1	0	1	21
N3081	2	1	2	21
G001003305	1	0	1	21
N3082	2	1	2	21
G001780955	1	0	1	21
G001779235	1	0	1	21
G001779015	1	0	1	21
G001871285	1	0	1	21
G001779135	1	0	1	21
G000993925	1	0	1	21
G001779055	1	0	1	21
N3083	5	4	5	21
G001788295	1	0	1	21
N3084	3	2	3	21
G001789935	1	0	1	21
G001788225	1	0	1	21
G001789955	1	0	1	21
N3085	3	2	3	21
G001567515	1	0	1	21
N3086	2	1	2	21
N3087	3	2	3	21
N3088	7	6	6	21
G001789535	1	0	1	21
N3089	6	5	5	21
N3090	2	1	2	21
N3091	4	3	4	21
N3092	8	4	4	21
N3093	20	19	7	21
G000998275	1	0	1	21
N3094	3	2	3	21
G001001365	1	0	1	21
N3095	4	3	4	21
G000998025	1	0	1	21
N3096	16	15	8	21
G001774335	1	0	1	21
N3097	4	3	4	21
N3098	2	1	2	21
N3099	3	2	3	21
N3100	3	2	3	21
N3101	4	3	4	21
G001872335	1	0	1	21
N3102	10	9	7	21
G001001555	1	0	1	21
G001002035	1	0	1	21
G001001455	1	0	1	21
G001002405	1	0	1	21
G001775565	1	0	1	21
N3103	4	3	4	21
N3104	4	3	4	21
N3105	10	9	6	21
N3106	2	1	2	21
N3107	4	3	4	21
N3108	3	2	3	21
N3109	12	11	7	21
G000994565	1	0	1	21
N3110	17	16	8	21
G001792495	1	0	1	21
N3111	2	1	2	21
N3112	2	1	2	21
N3113	6	5	4	21
G001792035	1	0	1	21
G001791965	1	0	1	21
N3114	10	9	6	21
N3115	21	20	9	21
G001818205	1	0	1	21
G001000815	1	0	1	21
G001778055	1	0	1	21
N3116	2	1	2	21
G001778165	1	0	1	21
N3117	2	1	2	21
G000992745	1	0	1	21
N3118	5	4	5	21
G001784435	1	0	1	21
G000992085	1	0	1	21
G001782965	1	0	1	21
N3119	2	1	2	21
G001783255	1	0	1	21
G001871435	1	0	1	21
G001782895	1	0	1	21
N3120	3	2	3	21
N3121	4	3	4	21
N3122	5	4	5	21
G001782905	1	0	1	21
N3123	9	8	6	21
G001791005	1	0	1	21
G001791295	1	0	1	21
G001791505	1	0	1	21
G001791335	1	0	1	21
G000997445	1	0	1	21
N3124	11	10	10	21
N3125	2	1	2	21
N3126	3	2	3	21
N3127	3	2	3	21
N3128	11	10	8	21
G001784965	1	0	1	21
G001784915	1	0	1	21
G000398025	1	0	1	21
G001872265	1	0	1	21
G001820095	1	0	1	21
G001822005	1	0	1	21
N3129	2	1	2	21
N3130	4	3	4	21
G000989435	1	0	1	21
G001820355	1	0	1	21
G000992015	1	0	1	21
N3131	3	2	3	21
G001820225	1	0	1	21
G001821925	1	0	1	21
G001822155	1	0	1	21
N3132	9	7	7	21
G001774055	1	0	1	21
G001774005	1	0	1	21
N3133	2	1	2	21
N3134	2	1	2	21
N3135	2	1	2	21
N3136	5	4	5	21
G001795665	1	0	1	21
G001795795	1	0	1	21
N3137	2	1	2	21
N3138	4	3	4	21
N3139	14	13	9	21
N3140	15	14	8	21
G001001115	1	0	1	21
G000996445	1	0	1	21
G001000105	1	0	1	21
N3141	2	1	2	21
N3142	6	5	5	21
N3143	9	8	6	21
N3144	2	1	2	21
N3145	3	2	3	21
N3146	4	3	3	21
N3147	7	6	4	21
G001817735	1	0	1	21
N3148	7	6	5	21
N3149	7	6	5	21
N3150	8	7	5	21
G001822295	1	0	1	21
G001822375	1	0	1	21
G001820675	1	0	1	21
N3151	3	2	3	21
G001003045	1	0	1	21
N3152	4	3	4	21
G001819815	1	0	1	21
G001819735	1	0	1	21
N3153	2	1	2	21
N3154	2	1	2	21
N3155	4	3	4	21
N3156	12	11	7	21
G001780515	1	0	1	21
N3157	32	31	11	21
G000993845	1	0	1	21
N3158	2	1	2	21
G001825485	1	0	1	21
N3159	2	1	2	21
N3160	2	1	2	21
N3161	5	4	5	21
N3162	2	1	2	21
N3163	25	24	10	21
N3164	67	66	17	21
N3165	153	152	16	21
G000437435	1	0	1	21
N3166	2	1	2	21
G000433095	1	0	1	21
N3167	4	3	4	21
G000012525	1	0	1	21
G000010065	1	0	1	21
G000586015	1	0	1	21
N3168	7	6	4	21
N3169	2	1	2	21
N3170	74	73	20	21
N3171	2	1	2	21
N3172	3	2	3	21
G001870905	1	0	1	21
N3173	3	2	3	21
N3174	3	2	3	21
N3175	71	68	17	21
N3176	2	1	2	21
N3177	5	4	4	21
N3178	23	22	10	21
N3179	62	61	15	21
G000745065	1	0	1	21
N3180	3	2	3	21
G000599865	1	0	1	21
N3181	2	1	2	21
G000800395	1	0	1	21
N3182	2	1	2	21
N3183	3	2	3	21
N3184	5	4	4	21
G001795315	1	0	1	21
G001795015	1	0	1	21
G002010445	1	0	1	21
G002011495	1	0	1	21
G001455825	1	0	1	21
G001796765	1	0	1	21
G001795205	1	0	1	21
N3185	6	5	5	21
G001010485	1	0	1	21
N3186	3	2	3	21
G000011905	1	0	1	21
N3187	4	3	4	21
G000009025	1	0	1	21
N3188	4	3	4	21
N3189	3	2	3	21
N3190	6	5	4	21
G001050235	1	0	1	21
G001050255	1	0	1	21
G000199675	1	0	1	21
N3191	5	4	5	21
G001306115	1	0	1	21
N3192	2	1	2	21
N3193	2	1	2	21
N3194	6	5	4	21
G001872165	1	0	1	21
N3195	3	2	3	21
N3196	3	2	3	21
N3197	3	2	3	21
N3198	2	1	2	21
N3199	2	1	2	21
N3200	2	1	2	21
N3201	6	5	4	21
G000565075	1	0	1	21
N3202	2	1	2	21
G001813205	1	0	1	21
N3203	2	1	2	21
G001049775	1	0	1	21
N3204	3	2	3	21
G900155635	1	0	1	21
G000233535	1	0	1	21
G001457795	1	0	1	21
G000468755	1	0	1	21
G900108495	1	0	1	21
G900111255	1	0	1	21
G000524335	1	0	1	21
N3205	2	1	2	21
G000817115	1	0	1	21
G000817085	1	0	1	21
G001439005	1	0	1	21
G001438985	1	0	1	21
G001437695	1	0	1	21
N3206	3	2	3	21
G000372185	1	0	1	21
G000384535	1	0	1	21
N3207	3	2	3	21
N3208	3	2	3	21
G000378925	1	0	1	21
N3209	11	10	7	21
G000372465	1	0	1	21
G000024345	1	0	1	21
G000373925	1	0	1	21
N3210	3	2	3	21
N3211	3	2	3	21
N3212	23	22	15	21
N3213	7	6	5	21
N3214	22	21	10	21
N3215	12	11	6	21
N3216	32	31	10	21
G000719025	1	0	1	21
N3217	2	1	2	21
N3218	147	146	17	21
N3219	158	157	19	21
G000015025	1	0	1	21
N3220	8	7	6	21
N3221	18	17	10	21
N3222	21	20	8	21
N3223	2	1	2	21
N3224	129	128	25	21
N3225	5	4	5	21
N3226	21	20	11	21
N3227	2	1	2	21
N3228	10	9	5	21
N3229	2	1	2	21
N3230	326	325	29	21
G000390265	1	0	1	21
G000978555	1	0	1	21
G001508875	1	0	1	21
G000025105	1	0	1	21
G000243155	1	0	1	21
N3231	3	2	3	21
G000224515	1	0	1	21
G001516045	1	0	1	21
N3232	2	1	2	21
N3233	3	2	3	21
G001311885	1	0	1	21
G001512785	1	0	1	21
G000983115	1	0	1	21
N3234	2	1	2	21
G000215085	1	0	1	21
N3235	2	1	2	21
G000376385	1	0	1	21
N3236	3	2	3	21
N3237	2	1	2	21
N3238	5	4	4	21
N3239	6	5	4	21
N3240	12	11	8	21
G001916865	1	0	1	21
G000188175	1	0	1	21
G000436095	1	0	1	21
G000436295	1	0	1	21
G000025305	1	0	1	21
N3241	2	1	2	21
N3242	2	1	2	21
N3243	3	2	3	21
G000428745	1	0	1	21
N3244	2	1	2	21
G000286635	1	0	1	21
N3245	2	1	2	21
G001045675	1	0	1	21
N3246	2	1	2	21
G000478965	1	0	1	21
N3247	2	1	2	21
G001730715	1	0	1	21
G001723995	1	0	1	21
G000165465	1	0	1	21
G000350165	1	0	1	21
G000473865	1	0	1	21
G000007085	1	0	1	21
G000147695	1	0	1	21
G000806225	1	0	1	21
G000025645	1	0	1	21
N3248	2	1	2	21
G000022325	1	0	1	21
N3249	2	1	2	21
G000751555	1	0	1	21
N3250	4	3	4	21
G900095305	1	0	1	21
N3251	2	1	2	21
G000620125	1	0	1	21
N3252	3	2	3	21
G000018325	1	0	1	21
N3253	5	4	4	21
G900103005	1	0	1	21
N3254	2	1	2	21
N3255	2	1	2	21
N3256	3	2	3	21
G000163895	1	0	1	21
G000423525	1	0	1	21
G000196455	1	0	1	21
N3257	3	2	3	21
G000597865	1	0	1	21
G000699585	1	0	1	21
G900142235	1	0	1	21
N3258	14	13	7	21
G000601455	1	0	1	21
N3259	4	3	3	21
N3260	3	2	3	21
N3261	8	7	4	21
G000495435	1	0	1	21
N3262	2	1	2	21
G000145275	1	0	1	21
N3263	57	56	12	21
N3264	3	2	3	21
N3265	3	2	3	21
G001604025	1	0	1	21
G001602975	1	0	1	21
N3266	2	1	2	21
N3267	12	11	7	21
N3268	3	2	3	21
N3269	16	15	9	21
G000467935	1	0	1	21
N3270	20	19	8	21
N3271	7	6	5	21
N3272	8	7	6	21
N3273	2	1	2	21
N3274	19	18	12	21
N3275	2	1	2	21
N3276	8	7	5	21
N3277	51	50	15	21
N3278	86	85	15	21
G000433915	1	0	1	21
N3279	3	2	3	21
N3280	3	2	3	21
N3281	7	6	6	21
N3282	4	3	4	21
N3283	15	14	7	21
N3284	8	7	6	21
N3285	8	7	5	21
N3286	29	28	11	21
N3287	79	78	18	21
G001797235	1	0	1	21
G001795385	1	0	1	21
N3288	3	2	3	21
N3289	5	4	4	21
G000436415	1	0	1	21
N3290	3	2	3	21
N3291	10	9	7	21
N3292	224	223	17	21
G000213595	1	0	1	21
G900156615	1	0	1	21
G900107305	1	0	1	21
G900119485	1	0	1	21
G000763315	1	0	1	21
N3293	3	2	3	21
G001439585	1	0	1	21
N3294	8	7	6	21
N3295	2	1	2	21
N3296	2	1	2	21
N3297	5	4	4	21
N3298	15	14	10	21
G001457415	1	0	1	21
G000455485	1	0	1	21
G000285515	1	0	1	21
G001806105	1	0	1	21
N3299	2	1	2	21
N3300	6	5	5	21
N3301	3	2	3	21
N3302	5	4	5	21
N3303	2	1	2	21
N3304	2	1	2	21
N3305	2	1	2	21
N3306	12	11	7	21
N3307	2	1	2	21
N3308	6	5	5	21
G000374845	1	0	1	21
N3309	45	44	13	21
G000430685	1	0	1	21
