name	taxa	splits	postlevels	prelevels
N1541	22	21	10	21
G000427685	1	0	1	21
G000496195	1	0	1	21
G001469955	1	0	1	21
N1542	15	14	9	21
N1543	2	1	2	21
N1544	3	2	3	21
N1545	3	2	3	21
N1546	14	13	9	21
G001803105	1	0	1	21
G001803345	1	0	1	21
G001803165	1	0	1	21
G001803075	1	0	1	21
N1547	3	2	3	21
G000015125	1	0	1	21
G000020465	1	0	1	21
G001975465	1	0	1	21
N1548	2	1	2	21
G000373105	1	0	1	21
G900110645	1	0	1	21
G900094705	1	0	1	21
N1549	2	1	2	21
G900109685	1	0	1	21
N1550	7	6	4	21
G900115755	1	0	1	21
N1551	10	9	6	21
G001899605	1	0	1	21
N1552	4	3	4	21
N1553	4	3	4	21
N1554	13	12	7	21
G900113045	1	0	1	21
N1555	2	1	2	21
G000379765	1	0	1	21
N1556	2	1	2	21
N1557	3	2	3	21
N1558	14	13	7	21
G001308105	1	0	1	21
N1559	25	23	10	21
N1560	4	3	4	21
N1561	20	19	8	21
N1562	3	2	3	21
N1563	3	2	3	21
N1564	7	6	5	21
N1565	11	10	8	21
G000192845	1	0	1	21
G900109575	1	0	1	21
G900109365	1	0	1	21
N1566	15	14	9	21
N1567	2	1	2	21
N1568	2	1	2	21
N1569	2	1	2	21
N1570	11	10	6	21
N1571	2	1	2	21
N1572	3	2	3	21
N1573	11	10	7	21
N1574	14	13	8	21
G001192835	1	0	1	21
G001603685	1	0	1	21
G001509275	1	0	1	21
G001603695	1	0	1	21
G001543395	1	0	1	21
G001543405	1	0	1	21
N1575	4	3	4	21
N1576	5	4	4	21
G000798815	1	0	1	21
N1577	14	13	11	21
N1578	5	4	4	21
N1579	14	12	7	21
N1580	25	24	7	21
N1581	181	180	33	21
G001899145	1	0	1	21
N1582	4	2	3	21
G000736515	1	0	1	21
N1583	2	1	2	21
N1584	9	8	6	21
N1585	48	47	22	21
N1586	2	1	2	21
N1587	213	212	17	21
G001800235	1	0	1	21
G001800315	1	0	1	21
G001800475	1	0	1	21
G001804255	1	0	1	21
G001805365	1	0	1	21
G001805575	1	0	1	21
N1588	3	2	3	21
G001824675	1	0	1	21
N1589	2	1	2	21
G001642875	1	0	1	21
N1590	13	12	9	21
G000378105	1	0	1	21
G900141815	1	0	1	21
G001683795	1	0	1	21
G900097105	1	0	1	21
N1591	3	1	2	21
N1592	7	6	6	21
N1593	2	1	2	21
N1594	2	1	2	21
G000011565	1	0	1	21
N1595	2	1	2	21
G000756735	1	0	1	21
G001897185	1	0	1	21
G000813665	1	0	1	21
G001897225	1	0	1	21
G000008745	1	0	1	21
G001007145	1	0	1	21
G001007105	1	0	1	21
G001007085	1	0	1	21
G001007065	1	0	1	21
G001007025	1	0	1	21
G001007045	1	0	1	21
G000091085	1	0	1	21
G001007125	1	0	1	21
G000470805	1	0	1	21
G000470825	1	0	1	21
G000508005	1	0	1	21
G000508025	1	0	1	21
G001625535	1	0	1	21
N1596	3	2	3	21
G000298495	1	0	1	21
N1597	35	19	12	21
G000022565	1	0	1	21
G001006305	1	0	1	21
G000179915	1	0	1	21
N1598	3	2	3	21
G000178955	1	0	1	21
N1599	5	4	5	21
G000262365	1	0	1	21
G001186405	1	0	1	21
G000299235	1	0	1	21
N1600	4	3	4	21
G001805125	1	0	1	21
N1601	2	1	2	21
G001805185	1	0	1	21
N1602	3	2	3	21
G000601485	1	0	1	21
G001189295	1	0	1	21
G000165485	1	0	1	21
G000737315	1	0	1	21
G000255295	1	0	1	21
N1603	3	2	3	21
G000348725	1	0	1	21
N1604	2	1	2	21
G000525675	1	0	1	21
N1605	6	5	5	21
G001769475	1	0	1	21
N1606	2	1	2	21
G001769835	1	0	1	21
N1607	2	1	2	21
G001770005	1	0	1	21
N1608	2	1	2	21
G001769855	1	0	1	21
N1609	4	1	2	21
G000210915	1	0	1	21
N1610	5	4	5	21
N1611	2	1	2	21
G001798425	1	0	1	21
G001798015	1	0	1	21
N1612	2	1	2	21
G001798155	1	0	1	21
N1613	5	4	5	21
G000711225	1	0	1	21
G900107645	1	0	1	21
G000472285	1	0	1	21
G001278055	1	0	1	21
G000817955	1	0	1	21
N1614	2	1	2	21
G000020725	1	0	1	21
N1615	2	1	2	21
G001802095	1	0	1	21
G001802645	1	0	1	21
N1616	2	1	2	21
N1617	2	1	2	21
G001798755	1	0	1	21
G001798855	1	0	1	21
N1618	2	1	2	21
N1619	3	2	3	21
G001873675	1	0	1	21
N1620	6	5	4	21
G000195295	1	0	1	21
G001577715	1	0	1	21
N1621	3	2	3	21
N1622	16	15	10	21
G001874005	1	0	1	21
N1623	2	1	2	21
G001797675	1	0	1	21
N1624	29	28	12	21
G000014965	1	0	1	21
G900129305	1	0	1	21
G001577525	1	0	1	21
N1625	11	10	8	21
N1626	3	2	3	21
N1627	57	56	17	21
G001627755	1	0	1	21
G001627865	1	0	1	21
G001627815	1	0	1	21
N1628	2	1	2	21
N1629	3	2	3	21
N1630	8	7	6	21
N1631	2	1	2	21
N1632	28	27	9	21
N1633	3	2	3	21
N1634	52	50	14	21
G001192655	1	0	1	21
G001768885	1	0	1	21
G001897475	1	0	1	21
N1635	2	1	2	21
N1636	28	27	9	21
N1637	77	76	21	21
N1638	2	1	2	21
N1639	655	650	33	21
N1640	7	4	4	21
N1641	11	8	8	21
N1642	2	1	2	21
N1643	6	5	5	21
N1644	2	1	2	21
N1645	329	328	25	21
N1646	227	220	21	21
N1647	1004	923	36	21
G000007325	1	0	1	21
N1648	2	1	2	21
G000242215	1	0	1	21
N1649	2	1	2	21
G000691685	1	0	1	21
N1650	4	3	3	21
G000244755	1	0	1	21
G000306115	1	0	1	21
N1651	2	1	2	21
N1652	5	4	4	21
N1653	3	2	3	21
N1654	7	6	4	21
N1655	2	1	2	21
N1656	5	4	5	21
G000219725	1	0	1	21
G001830155	1	0	1	21
G000214355	1	0	1	21
N1657	2	1	2	21
G001604385	1	0	1	21
N1658	7	6	4	21
G001603145	1	0	1	21
N1659	15	14	7	21
G001936255	1	0	1	21
N1660	16	14	8	21
G000222305	1	0	1	21
N1661	2	1	2	21
G000739475	1	0	1	21
N1662	21	20	11	21
G000296775	1	0	1	21
N1663	2	1	2	21
G000765745	1	0	1	21
N1664	4	3	3	21
N1665	2	1	2	21
N1666	7	6	7	21
N1667	4	3	4	21
N1668	13	12	8	21
G000597725	1	0	1	21
N1669	8	7	5	21
N1670	10	9	5	21
N1671	10	9	6	21
N1672	3	2	3	21
N1673	5	4	5	21
G000276965	1	0	1	21
N1674	26	25	10	21
G000996275	1	0	1	21
G001000065	1	0	1	21
G001468845	1	0	1	21
G001468865	1	0	1	21
G001771775	1	0	1	21
G001772465	1	0	1	21
G000990125	1	0	1	21
N1675	6	5	5	21
G001772665	1	0	1	21
N1676	52	42	17	21
N1677	3	2	3	21
N1678	5	4	4	21
N1679	39	38	10	21
N1680	308	279	19	21
G001776145	1	0	1	21
N1681	4	3	4	21
N1682	2	1	2	21
N1683	3	2	3	21
G001772255	1	0	1	21
N1684	2	1	2	21
N1685	3	2	3	21
N1686	4	3	3	21
N1687	6	5	5	21
N1688	9	8	7	21
N1689	2	1	2	21
N1690	18	17	8	21
G001787555	1	0	1	21
N1691	33	26	8	21
G001779955	1	0	1	21
N1692	15	11	7	21
N1693	5	3	4	21
N1694	171	157	18	21
N1695	4	3	4	21
N1696	5	4	5	21
N1697	37	36	9	21
N1698	482	448	29	21
N1699	2	1	2	21
N1700	3	2	3	21
G000023325	1	0	1	21
G001027025	1	0	1	21
G000147715	1	0	1	21
G001509135	1	0	1	21
G000255135	1	0	1	21
G001021165	1	0	1	21
G900102615	1	0	1	21
N1701	4	3	3	21
G000016905	1	0	1	21
G000021285	1	0	1	21
G000017545	1	0	1	21
N1702	2	1	2	21
N1703	3	2	3	21
N1704	8	5	5	21
G000217815	1	0	1	21
N1705	6	5	4	21
N1706	3	2	3	21
N1707	4	3	4	21
G000233775	1	0	1	21
G001509155	1	0	1	21
G000172975	1	0	1	21
N1708	3	2	3	21
N1709	2	1	2	21
N1710	3	2	3	21
G000373205	1	0	1	21
G000430045	1	0	1	21
G000423425	1	0	1	21
N1711	2	1	2	21
G000309885	1	0	1	21
N1712	8	7	6	21
N1713	5	4	5	21
N1714	12	11	6	21
G001899335	1	0	1	21
G001899395	1	0	1	21
G000431315	1	0	1	21
N1715	8	7	6	21
G000317085	1	0	1	21
G000332175	1	0	1	21
G001873375	1	0	1	21
N1716	2	1	2	21
G000018105	1	0	1	21
G000238775	1	0	1	21
G000022045	1	0	1	21
N1717	3	2	3	21
N1718	7	6	4	21
N1719	73	68	20	21
N1720	3	2	3	21
N1721	175	170	25	21
G000025005	1	0	1	21
G001898225	1	0	1	21
N1722	2	1	2	21
N1723	2	1	2	21
G000526415	1	0	1	21
N1724	2	1	2	21
N1725	3	2	3	21
N1726	6	5	5	21
G001795155	1	0	1	21
N1727	37	35	10	21
G000383835	1	0	1	21
G001796575	1	0	1	21
G002011475	1	0	1	21
N1728	53	51	12	21
G000023885	1	0	1	21
G000162875	1	0	1	21
N1729	4	3	3	21
N1730	4	3	4	21
N1731	2	1	2	21
N1732	7	6	5	21
G000821265	1	0	1	21
N1733	4	3	4	21
N1734	3	2	3	21
N1735	3	2	3	21
N1736	6	3	4	21
N1737	25	24	9	21
G000240225	1	0	1	21
N1738	2	1	2	21
N1739	2	1	2	21
N1740	3	2	3	21
N1741	2	1	2	21
N1742	4	3	4	21
N1743	5	4	4	21
N1744	6	5	5	21
N1745	21	20	9	21
N1746	959	933	35	21
G900156285	1	0	1	21
N1747	2	1	2	21
G001601575	1	0	1	21
N1748	3	2	3	21
G001512695	1	0	1	21
N1749	3	2	3	21
N1750	4	3	3	21
N1751	6	5	6	21
N1752	2	1	2	21
N1753	10	9	7	21
N1754	5	4	5	21
N1755	14	13	6	21
N1756	197	196	21	21
N1757	370	369	27	21
N1758	24	23	11	21
N1759	41	40	12	21
N1760	25	24	8	21
N1761	48	47	17	21
G000174415	1	0	1	21
G001513245	1	0	1	21
N1762	15	14	9	21
N1763	1147	1121	48	21
N1764	3	2	3	22
N1765	4	3	4	22
N1766	2	1	2	22
N1767	6	5	6	22
G001316005	1	0	1	22
N1768	3	2	3	22
G000243315	1	0	1	22
N1769	9	3	4	22
N1770	2	1	2	22
N1771	2	1	2	22
G900079115	1	0	1	22
N1772	6	2	3	22
N1773	4	3	3	22
N1774	16	12	9	22
G001017125	1	0	1	22
N1775	2	1	2	22
G000306725	1	0	1	22
G001577565	1	0	1	22
G900114835	1	0	1	22
N1776	2	1	2	22
G000970325	1	0	1	22
N1777	2	1	2	22
N1778	2	1	2	22
N1779	4	3	4	22
G000970185	1	0	1	22
N1780	23	16	11	22
G000970145	1	0	1	22
N1781	2	1	2	22
N1782	2	1	2	22
N1783	2	1	2	22
G001714685	1	0	1	22
N1784	15	14	9	22
G000023945	1	0	1	22
G000470655	1	0	1	22
G000337455	1	0	1	22
N1785	2	1	2	22
G000023965	1	0	1	22
N1786	4	3	4	22
G000517625	1	0	1	22
G000691505	1	0	1	22
N1787	3	2	3	22
N1788	19	18	9	22
N1789	6	5	6	22
N1790	9	8	8	22
G000495475	1	0	1	22
G900129775	1	0	1	22
G000224475	1	0	1	22
N1791	2	1	2	22
G001564175	1	0	1	22
N1792	2	1	2	22
G000496235	1	0	1	22
N1793	13	12	8	22
G001802205	1	0	1	22
N1794	2	1	2	22
G000012585	1	0	1	22
G000020645	1	0	1	22
G900110835	1	0	1	22
G900142605	1	0	1	22
N1795	3	2	3	22
N1796	4	3	3	22
N1797	2	1	2	22
N1798	8	7	5	22
G001898505	1	0	1	22
N1799	3	2	3	22
G000974785	1	0	1	22
N1800	3	2	3	22
N1801	3	2	3	22
N1802	10	9	6	22
G000265505	1	0	1	22
G000422585	1	0	1	22
G000807855	1	0	1	22
G000812565	1	0	1	22
G001683905	1	0	1	22
N1803	2	1	2	22
N1804	5	4	4	22
N1805	9	8	6	22
N1806	4	3	4	22
N1807	21	19	9	22
G900112255	1	0	1	22
N1808	3	2	3	22
N1809	9	8	7	22
N1810	11	10	6	22
G000263195	1	0	1	22
N1811	2	1	2	22
G900103285	1	0	1	22
N1812	2	1	2	22
N1813	3	2	3	22
N1814	4	3	4	22
G000331105	1	0	1	22
N1815	10	9	7	22
N1816	2	1	2	22
N1817	13	12	8	22
G000403135	1	0	1	22
G001730525	1	0	1	22
G000422945	1	0	1	22
G900103545	1	0	1	22
G000166195	1	0	1	22
G001705515	1	0	1	22
N1818	4	3	4	22
N1819	7	6	5	22
G000302595	1	0	1	22
G001652725	1	0	1	22
G000190735	1	0	1	22
N1820	2	1	2	22
N1821	2	1	2	22
N1822	9	8	6	22
G001412215	1	0	1	22
N1823	13	12	7	22
G000473305	1	0	1	22
N1824	3	2	3	22
N1825	2	1	2	22
N1826	3	2	3	22
N1827	2	1	2	22
N1828	12	11	10	22
N1829	2	1	2	22
N1830	3	2	3	22
N1831	6	4	4	22
N1832	8	7	6	22
N1833	10	9	6	22
N1834	15	14	6	22
N1835	10	9	6	22
N1836	171	170	32	22
G000194605	1	0	1	22
N1837	3	1	2	22
G001438175	1	0	1	22
G001438305	1	0	1	22
G000709555	1	0	1	22
N1838	8	7	5	22
N1839	6	5	5	22
N1840	42	41	21	22
G000173095	1	0	1	22
G001439205	1	0	1	22
N1841	12	11	8	22
N1842	201	200	16	22
G001805775	1	0	1	22
N1843	2	1	2	22
G001303465	1	0	1	22
G001828345	1	0	1	22
G001610875	1	0	1	22
N1844	12	11	8	22
G001578645	1	0	1	22
G001580195	1	0	1	22
G001647615	1	0	1	22
G000437075	1	0	1	22
N1845	6	5	5	22
G001796065	1	0	1	22
G001796275	1	0	1	22
G001796095	1	0	1	22
G001796185	1	0	1	22
G000751535	1	0	1	22
G001499655	1	0	1	22
G001469535	1	0	1	22
N1846	2	1	2	22
N1847	2	1	2	22
N1848	33	17	11	22
G900105625	1	0	1	22
N1849	2	1	2	22
G000178975	1	0	1	22
N1850	4	3	4	22
G002002665	1	0	1	22
N1851	3	2	3	22
G001830135	1	0	1	22
G001873265	1	0	1	22
G001803955	1	0	1	22
N1852	2	1	2	22
G000331735	1	0	1	22
N1853	2	1	2	22
G001769935	1	0	1	22
G001771815	1	0	1	22
N1854	2	1	2	22
N1855	4	3	4	22
G001769805	1	0	1	22
G001769915	1	0	1	22
G001770075	1	0	1	22
G001770175	1	0	1	22
G001769995	1	0	1	22
G001770015	1	0	1	22
G001770035	1	0	1	22
G001771845	1	0	1	22
G001770125	1	0	1	22
G001770085	1	0	1	22
G000447755	1	0	1	22
N1856	4	3	4	22
G001595385	1	0	1	22
G001795545	1	0	1	22
G001797465	1	0	1	22
G001797505	1	0	1	22
G001798485	1	0	1	22
N1857	4	3	4	22
G000007985	1	0	1	22
G000012925	1	0	1	22
G000016745	1	0	1	22
G000022265	1	0	1	22
G000015045	1	0	1	22
G001802615	1	0	1	22
G001799505	1	0	1	22
G001824455	1	0	1	22
G001412345	1	0	1	22
G001683985	1	0	1	22
G000747625	1	0	1	22
N1858	2	1	2	22
N1859	3	2	3	22
N1860	3	2	3	22
G000143965	1	0	1	22
N1861	2	1	2	22
N1862	4	3	4	22
N1863	12	11	9	22
G000179315	1	0	1	22
G000422285	1	0	1	22
N1864	3	2	3	22
N1865	26	25	11	22
G001687335	1	0	1	22
N1866	10	9	7	22
G900104045	1	0	1	22
N1867	2	1	2	22
N1868	3	2	3	22
N1869	54	53	16	22
G001627835	1	0	1	22
G001627845	1	0	1	22
G000163555	1	0	1	22
N1870	2	1	2	22
G001180145	1	0	1	22
N1871	7	6	5	22
G000746585	1	0	1	22
G001897445	1	0	1	22
N1872	9	8	8	22
N1873	19	18	8	22
G000219355	1	0	1	22
N1874	2	1	2	22
N1875	5	3	4	22
N1876	47	46	13	22
G000190415	1	0	1	22
G000742835	1	0	1	22
N1877	9	8	5	22
N1878	19	18	8	22
N1879	15	14	7	22
N1880	62	61	20	22
G000264455	1	0	1	22
G000427665	1	0	1	22
G000616095	1	0	1	22
N1881	654	649	32	22
N1882	5	2	3	22
N1883	2	1	2	22
G000709715	1	0	1	22
N1884	10	7	7	22
G001705075	1	0	1	22
G001785035	1	0	1	22
G001543005	1	0	1	22
N1885	5	4	4	22
G001460935	1	0	1	22
G900078795	1	0	1	22
N1886	55	54	13	22
N1887	274	273	24	22
N1888	98	91	15	22
N1889	129	128	20	22
N1890	40	39	10	22
N1891	964	883	35	22
G000158275	1	0	1	22
G001854465	1	0	1	22
G000158295	1	0	1	22
G000622045	1	0	1	22
N1892	2	1	2	22
N1893	2	1	2	22
G000243735	1	0	1	22
G000347175	1	0	1	22
N1894	2	1	2	22
N1895	3	2	3	22
G000306255	1	0	1	22
N1896	2	1	2	22
N1897	3	2	3	22
N1898	4	3	3	22
G001604265	1	0	1	22
G001940825	1	0	1	22
G001604275	1	0	1	22
N1899	4	3	4	22
G000214375	1	0	1	22
G000297095	1	0	1	22
N1900	3	2	3	22
N1901	4	3	3	22
N1902	6	5	4	22
N1903	9	8	6	22
N1904	3	2	3	22
N1905	13	11	7	22
G000008685	1	0	1	22
G000502095	1	0	1	22
N1906	2	1	2	22
N1907	19	18	10	22
G000010345	1	0	1	22
G000987835	1	0	1	22
N1908	2	1	2	22
N1909	2	1	2	22
G000686565	1	0	1	22
G000762875	1	0	1	22
G000518225	1	0	1	22
N1910	6	5	6	22
G000091985	1	0	1	22
N1911	3	2	3	22
N1912	5	4	5	22
N1913	8	7	7	22
N1914	3	2	3	22
N1915	5	4	4	22
N1916	4	3	3	22
N1917	6	5	4	22
N1918	3	2	3	22
N1919	7	6	5	22
G000092245	1	0	1	22
N1920	2	1	2	22
G000284235	1	0	1	22
N1921	4	3	4	22
G000830255	1	0	1	22
N1922	25	24	9	22
G000990085	1	0	1	22
N1923	5	4	4	22
N1924	2	1	2	22
N1925	50	40	16	22
G001816815	1	0	1	22
N1926	2	1	2	22
G001816975	1	0	1	22
N1927	4	3	3	22
N1928	11	10	6	22
N1929	28	27	9	22
N1930	117	107	14	22
N1931	191	171	18	22
G000991185	1	0	1	22
N1932	3	2	3	22
G001771185	1	0	1	22
G001771215	1	0	1	22
G001004375	1	0	1	22
N1933	2	1	2	22
G001771275	1	0	1	22
G001772265	1	0	1	22
G001872945	1	0	1	22
N1934	2	1	2	22
N1935	2	1	2	22
N1936	2	1	2	22
G001790445	1	0	1	22
N1937	5	4	4	22
G000503915	1	0	1	22
N1938	8	7	6	22
G001788755	1	0	1	22
G001788835	1	0	1	22
N1939	7	6	5	22
N1940	11	10	7	22
N1941	8	7	7	22
N1942	25	18	7	22
N1943	4	3	4	22
N1944	11	7	6	22
G001873465	1	0	1	22
N1945	4	2	3	22
N1946	17	16	11	22
N1947	154	140	17	22
G001817115	1	0	1	22
N1948	3	2	3	22
G001817135	1	0	1	22
N1949	4	3	4	22
N1950	10	9	7	22
N1951	27	26	8	22
N1952	60	54	16	22
N1953	422	393	28	22
G000010785	1	0	1	22
G000164905	1	0	1	22
G000025605	1	0	1	22
N1954	2	1	2	22
N1955	2	1	2	22
N1956	2	1	2	22
G000235405	1	0	1	22
G000767275	1	0	1	22
N1957	2	1	2	22
G000832145	1	0	1	22
N1958	4	1	2	22
N1959	4	3	4	22
N1960	3	2	3	22
N1961	3	2	3	22
G000165795	1	0	1	22
N1962	2	1	2	22
G000712295	1	0	1	22
N1963	3	2	3	22
G000177335	1	0	1	22
N1964	2	1	2	22
G000210715	1	0	1	22
G001604435	1	0	1	22
G000526395	1	0	1	22
N1965	2	1	2	22
G000376665	1	0	1	22
G000620065	1	0	1	22
G001880325	1	0	1	22
N1966	7	6	5	22
G000599865	1	0	1	22
N1967	4	3	4	22
N1968	4	3	4	22
N1969	8	7	5	22
N1970	3	2	3	22
N1971	5	4	5	22
G000332215	1	0	1	22
G001402795	1	0	1	22
G000316685	1	0	1	22
N1972	2	1	2	22
N1973	3	2	3	22
N1974	4	3	3	22
G000332315	1	0	1	22
N1975	72	67	19	22
G000317045	1	0	1	22
N1976	2	1	2	22
N1977	9	8	7	22
N1978	166	161	24	22
G000021685	1	0	1	22
G000744775	1	0	1	22
G000024985	1	0	1	22
G000297255	1	0	1	22
G000018565	1	0	1	22
G001306135	1	0	1	22
G001399705	1	0	1	22
N1979	2	1	2	22
G000152145	1	0	1	22
N1980	5	4	4	22
G001795115	1	0	1	22
N1981	36	34	9	22
N1982	9	8	6	22
N1983	44	42	11	22
N1984	2	1	2	22
N1985	2	1	2	22
G000434775	1	0	1	22
N1986	3	2	3	22
G000814825	1	0	1	22
G001552935	1	0	1	22
N1987	3	2	3	22
N1988	4	3	4	22
G001404695	1	0	1	22
N1989	3	2	3	22
G000225705	1	0	1	22
N1990	2	1	2	22
G000195315	1	0	1	22
N1991	2	1	2	22
G001552785	1	0	1	22
N1992	5	2	3	22
N1993	10	9	6	22
N1994	15	14	8	22
G000420025	1	0	1	22
G000519325	1	0	1	22
G000424625	1	0	1	22
G000688095	1	0	1	22
G000025265	1	0	1	22
N1995	2	1	2	22
G000949295	1	0	1	22
G001443565	1	0	1	22
G900128965	1	0	1	22
N1996	3	2	3	22
N1997	2	1	2	22
N1998	3	2	3	22
G000817105	1	0	1	22
N1999	5	4	4	22
N2000	4	3	4	22
N2001	17	16	8	22
N2002	414	412	24	22
N2003	545	520	34	22
G000350165	1	0	1	22
G001723995	1	0	1	22
G000144645	1	0	1	22
N2004	2	1	2	22
G000328765	1	0	1	22
N2005	2	1	2	22
N2006	2	1	2	22
N2007	2	1	2	22
G000145215	1	0	1	22
N2008	5	4	5	22
G000427425	1	0	1	22
G900129075	1	0	1	22
N2009	2	1	2	22
N2010	8	7	6	22
G000213255	1	0	1	22
N2011	4	3	4	22
N2012	7	6	5	22
N2013	7	6	5	22
N2014	79	78	17	22
N2015	118	117	20	22
N2016	133	132	19	22
N2017	237	236	26	22
N2018	4	3	3	22
N2019	20	19	10	22
N2020	18	17	9	22
N2021	23	22	11	22
N2022	9	8	7	22
N2023	16	15	7	22
N2024	12	11	7	22
N2025	36	35	16	22
N2026	2	1	2	22
N2027	13	12	8	22
N2028	4	3	3	22
N2029	1143	1117	47	22
N2030	2	1	2	23
G000875775	1	0	1	23
G000018465	1	0	1	23
N2031	3	2	3	23
G000956175	1	0	1	23
G001674955	1	0	1	23
G000242875	1	0	1	23
N2032	5	4	5	23
G001316125	1	0	1	23
N2033	2	1	2	23
G000204925	1	0	1	23
N2034	8	2	3	23
G000213215	1	0	1	23
G000632495	1	0	1	23
G000565255	1	0	1	23
G000961135	1	0	1	23
G000007005	1	0	1	23
N2035	5	1	2	23
N2036	2	1	2	23
N2037	2	1	2	23
N2038	3	2	3	23
N2039	13	9	8	23
G000015825	1	0	1	23
G000691865	1	0	1	23
G000504205	1	0	1	23
G900100715	1	0	1	23
G000765475	1	0	1	23
G900111645	1	0	1	23
G001889405	1	0	1	23
G900106905	1	0	1	23
G001888095	1	0	1	23
N2040	3	2	3	23
G000978955	1	0	1	23
N2041	22	15	10	23
G000970085	1	0	1	23
G000970125	1	0	1	23
G000969965	1	0	1	23
G000970005	1	0	1	23
G000970265	1	0	1	23
G000979455	1	0	1	23
N2042	5	4	5	23
N2043	10	9	8	23
G000416085	1	0	1	23
G900100385	1	0	1	23
G000337775	1	0	1	23
N2044	3	2	3	23
G000337675	1	0	1	23
N2045	2	1	2	23
N2046	3	2	3	23
N2047	16	15	8	23
G000283335	1	0	1	23
N2048	5	4	5	23
G900100875	1	0	1	23
N2049	8	7	7	23
G000739555	1	0	1	23
G001282785	1	0	1	23
G000416025	1	0	1	23
G900109065	1	0	1	23
N2050	2	1	2	23
N2051	11	10	7	23
G001802795	1	0	1	23
G001804545	1	0	1	23
G900102545	1	0	1	23
N2052	2	1	2	23
N2053	2	1	2	23
N2054	2	1	2	23
G900107765	1	0	1	23
G900156765	1	0	1	23
N2055	2	1	2	23
N2056	6	5	4	23
G001302245	1	0	1	23
N2057	2	1	2	23
G000814475	1	0	1	23
N2058	2	1	2	23
G900129295	1	0	1	23
N2059	2	1	2	23
N2060	5	4	5	23
N2061	5	4	4	23
G000346615	1	0	1	23
G000348925	1	0	1	23
G900142205	1	0	1	23
N2062	4	3	3	23
G000183425	1	0	1	23
N2063	8	7	5	23
G000390185	1	0	1	23
N2064	3	2	3	23
N2065	3	2	3	23
N2066	18	16	8	23
G000426725	1	0	1	23
N2067	2	1	2	23
G001483135	1	0	1	23
N2068	8	7	6	23
N2069	4	3	4	23
N2070	7	6	5	23
G000166395	1	0	1	23
G001306455	1	0	1	23
G000427405	1	0	1	23
G900115665	1	0	1	23
G000482465	1	0	1	23
N2071	2	1	2	23
G000566685	1	0	1	23
N2072	3	2	3	23
N2073	2	1	2	23
N2074	8	7	6	23
G000143765	1	0	1	23
G000783305	1	0	1	23
N2075	5	4	4	23
N2076	8	7	7	23
G001898335	1	0	1	23
N2077	3	2	3	23
G900142915	1	0	1	23
N2078	6	5	4	23
G000425145	1	0	1	23
G000799115	1	0	1	23
G001423945	1	0	1	23
G001424305	1	0	1	23
N2079	3	2	3	23
N2080	6	5	5	23
N2081	5	4	4	23
N2082	8	7	6	23
G001769725	1	0	1	23
N2083	2	1	2	23
G000432515	1	0	1	23
G000435075	1	0	1	23
G000432655	1	0	1	23
N2084	2	1	2	23
G000427365	1	0	1	23
G000723505	1	0	1	23
N2085	2	1	2	23
N2086	10	9	9	23
G001769535	1	0	1	23
G001769705	1	0	1	23
G001769435	1	0	1	23
N2087	2	1	2	23
N2088	2	1	2	23
N2089	4	2	3	23
G001303955	1	0	1	23
N2090	7	6	5	23
G000621705	1	0	1	23
N2091	9	8	5	23
G001310955	1	0	1	23
N2092	14	13	5	23
N2093	4	3	4	23
N2094	6	5	5	23
N2095	5	4	4	23
N2096	166	165	31	23
G001800985	1	0	1	23
G001802265	1	0	1	23
G001801015	1	0	1	23
N2097	4	3	4	23
N2098	4	3	3	23
G000265465	1	0	1	23
N2099	5	4	4	23
G001418685	1	0	1	23
N2100	41	40	20	23
G900116115	1	0	1	23
N2101	11	10	7	23
N2102	54	53	15	23
N2103	147	146	15	23
G001805605	1	0	1	23
G001805845	1	0	1	23
G001642915	1	0	1	23
N2104	11	10	7	23
N2105	2	1	2	23
N2106	4	3	4	23
G000470765	1	0	1	23
G001625515	1	0	1	23
G000298555	1	0	1	23
G001401475	1	0	1	23
G000298415	1	0	1	23
N2107	32	16	10	23
G000800015	1	0	1	23
G900102185	1	0	1	23
G000381605	1	0	1	23
N2108	3	2	3	23
G001280545	1	0	1	23
N2109	2	1	2	23
G001803945	1	0	1	23
G001805105	1	0	1	23
G000012685	1	0	1	23
G000219105	1	0	1	23
G001592745	1	0	1	23
G001592755	1	0	1	23
G001592735	1	0	1	23
N2110	3	2	3	23
G000447795	1	0	1	23
N2111	3	2	3	23
G001806225	1	0	1	23
N2112	3	2	3	23
G000753945	1	0	1	23
G000816445	1	0	1	23
G001797945	1	0	1	23
N2113	2	1	2	23
G001873745	1	0	1	23
N2114	2	1	2	23
G000931935	1	0	1	23
G001184205	1	0	1	23
G001914235	1	0	1	23
N2115	3	2	3	23
N2116	4	3	3	23
N2117	8	7	8	23
G001750905	1	0	1	23
N2118	2	1	2	23
G001292585	1	0	1	23
N2119	25	24	10	23
N2120	2	1	2	23
N2121	8	7	6	23
G000445205	1	0	1	23
G001507915	1	0	1	23
G000174435	1	0	1	23
N2122	2	1	2	23
N2123	3	2	3	23
N2124	51	50	15	23
G000195085	1	0	1	23
G000750175	1	0	1	23
G000012345	1	0	1	23
N2125	6	5	4	23
G000309075	1	0	1	23
N2126	8	7	7	23
N2127	3	2	3	23
N2128	16	15	7	23
G000730245	1	0	1	23
G000815465	1	0	1	23
G001768805	1	0	1	23
N2129	4	2	3	23
