name	taxa	splits	postlevels	prelevels
N2571	3	2	3	20
G001776735	1	0	1	20
N2572	2	1	2	20
G001777465	1	0	1	20
G001776835	1	0	1	20
G001776675	1	0	1	20
G000997105	1	0	1	20
G000997385	1	0	1	20
N2573	2	1	2	20
G001782115	1	0	1	20
G001782435	1	0	1	20
G001782205	1	0	1	20
G001782445	1	0	1	20
G001782355	1	0	1	20
N2574	3	2	3	20
N2575	2	1	2	20
N2576	2	1	2	20
G000994635	1	0	1	20
N2577	7	6	7	20
N2578	4	3	4	20
N2579	7	6	5	20
G001779095	1	0	1	20
G001779065	1	0	1	20
N2580	3	2	3	20
N2581	5	4	5	20
N2582	2	1	2	20
N2583	2	1	2	20
G001779195	1	0	1	20
N2584	8	7	7	20
G000994655	1	0	1	20
N2585	2	1	2	20
G001788275	1	0	1	20
N2586	5	4	5	20
N2587	6	5	5	20
N2588	13	12	8	20
N2589	8	7	8	20
N2590	34	30	10	20
G001002355	1	0	1	20
G001002845	1	0	1	20
G001002205	1	0	1	20
N2591	6	5	4	20
G001776115	1	0	1	20
G001872035	1	0	1	20
G001871835	1	0	1	20
G000995585	1	0	1	20
N2592	2	1	2	20
N2593	6	5	6	20
G001803475	1	0	1	20
G001803465	1	0	1	20
G001816915	1	0	1	20
N2594	2	1	2	20
N2595	3	2	3	20
N2596	4	3	4	20
G001872335	1	0	1	20
N2597	10	9	7	20
G000989305	1	0	1	20
G000992605	1	0	1	20
G001790765	1	0	1	20
G001790905	1	0	1	20
G001774535	1	0	1	20
G001774555	1	0	1	20
G001000745	1	0	1	20
G001000475	1	0	1	20
N2598	6	5	6	20
N2599	23	22	10	20
N2600	4	3	4	20
N2601	4	3	4	20
N2602	4	3	3	20
N2603	20	19	10	20
G001816555	1	0	1	20
N2604	2	1	2	20
G001816895	1	0	1	20
N2605	3	2	3	20
G001792425	1	0	1	20
N2606	2	1	2	20
N2607	13	12	7	20
N2608	73	72	14	20
G001817495	1	0	1	20
G001817585	1	0	1	20
G001778055	1	0	1	20
N2609	2	1	2	20
G001778165	1	0	1	20
N2610	2	1	2	20
G000992745	1	0	1	20
N2611	5	3	4	20
G001784455	1	0	1	20
N2612	2	1	2	20
G001782965	1	0	1	20
N2613	2	1	2	20
G001871435	1	0	1	20
G001783255	1	0	1	20
N2614	2	1	2	20
N2615	2	1	2	20
N2616	4	3	4	20
N2617	5	4	5	20
G001782905	1	0	1	20
N2618	9	8	6	20
G001791005	1	0	1	20
G001791295	1	0	1	20
G001791745	1	0	1	20
G001872545	1	0	1	20
G000997445	1	0	1	20
N2619	11	10	9	20
G001791645	1	0	1	20
N2620	2	1	2	20
N2621	2	1	2	20
N2622	3	2	3	20
G001002765	1	0	1	20
G001002565	1	0	1	20
N2623	2	1	2	20
N2624	7	6	6	20
G001784805	1	0	1	20
N2625	2	1	2	20
G000991495	1	0	1	20
G000991525	1	0	1	20
G001003225	1	0	1	20
N2626	2	1	2	20
G001302985	1	0	1	20
N2627	5	4	4	20
G000993375	1	0	1	20
N2628	4	3	3	20
G001820145	1	0	1	20
N2629	8	7	6	20
N2630	6	5	5	20
N2631	12	10	9	20
G001774005	1	0	1	20
G001774055	1	0	1	20
N2632	2	1	2	20
N2633	2	1	2	20
G000999865	1	0	1	20
G000999325	1	0	1	20
G000999665	1	0	1	20
N2634	5	4	4	20
G001795665	1	0	1	20
G001795795	1	0	1	20
N2635	2	1	2	20
N2636	4	3	4	20
N2637	2	1	2	20
N2638	27	26	8	20
G001779475	1	0	1	20
N2639	2	1	2	20
G001779505	1	0	1	20
N2640	3	2	3	20
G001000105	1	0	1	20
N2641	2	1	2	20
N2642	2	1	2	20
N2643	15	14	6	20
N2644	5	4	4	20
N2645	8	7	6	20
N2646	8	7	6	20
N2647	11	10	5	20
G001822375	1	0	1	20
G001822295	1	0	1	20
G001820675	1	0	1	20
N2648	3	2	3	20
G001003045	1	0	1	20
N2649	4	3	4	20
G001819735	1	0	1	20
G001819815	1	0	1	20
N2650	2	1	2	20
N2651	2	1	2	20
N2652	4	3	4	20
N2653	12	11	6	20
G001780515	1	0	1	20
N2654	32	31	11	20
G000993845	1	0	1	20
N2655	2	1	2	20
G000993015	1	0	1	20
N2656	2	1	2	20
N2657	2	1	2	20
N2658	5	4	5	20
N2659	13	12	9	20
N2660	14	13	9	20
N2661	67	66	18	20
N2662	153	152	17	20
G001796495	1	0	1	20
G001796525	1	0	1	20
G001796755	1	0	1	20
G001796555	1	0	1	20
G000499365	1	0	1	20
N2663	2	1	2	20
G001459095	1	0	1	20
N2664	3	2	3	20
G000341655	1	0	1	20
G001515295	1	0	1	20
G001610775	1	0	1	20
N2665	3	2	3	20
G002021775	1	0	1	20
N2666	2	1	2	20
G000016705	1	0	1	20
N2667	2	1	2	20
G001796355	1	0	1	20
N2668	2	1	2	20
G001508595	1	0	1	20
N2669	2	1	2	20
G001192795	1	0	1	20
N2670	2	1	2	20
G001796335	1	0	1	20
G001796365	1	0	1	20
G001871895	1	0	1	20
G001797165	1	0	1	20
G001796845	1	0	1	20
N2671	2	1	2	20
G001795285	1	0	1	20
N2672	2	1	2	20
G000378865	1	0	1	20
N2673	2	1	2	20
G001437755	1	0	1	20
G001439085	1	0	1	20
G001437905	1	0	1	20
N2674	3	2	3	20
N2675	2	1	2	20
N2676	15	14	8	20
G000024385	1	0	1	20
N2677	6	5	5	20
G000715975	1	0	1	20
N2678	13	12	6	20
G000380165	1	0	1	20
N2679	127	126	20	20
G000720965	1	0	1	20
N2680	25	24	10	20
N2681	2	1	2	20
N2682	10	9	7	20
N2683	56	55	13	20
N2684	272	271	24	20
G000515395	1	0	1	20
N2685	2	1	2	20
N2686	2	1	2	20
N2687	55	54	18	20
N2688	45	44	12	20
N2689	308	307	22	20
G000422625	1	0	1	20
G000403355	1	0	1	20
G000270285	1	0	1	20
G000024265	1	0	1	20
G000169035	1	0	1	20
N2690	2	1	2	20
G000364325	1	0	1	20
G000468815	1	0	1	20
G001437015	1	0	1	20
G900105895	1	0	1	20
G000411555	1	0	1	20
N2691	3	2	3	20
G000024225	1	0	1	20
N2692	3	2	3	20
G000179715	1	0	1	20
N2693	4	3	4	20
G900108495	1	0	1	20
G900111255	1	0	1	20
N2694	2	1	2	20
N2695	5	4	4	20
G000585335	1	0	1	20
G000238615	1	0	1	20
G000816145	1	0	1	20
G001508795	1	0	1	20
G000017865	1	0	1	20
G001508115	1	0	1	20
G000016785	1	0	1	20
N2696	2	1	2	20
G000230655	1	0	1	20
N2697	3	2	3	20
G001515265	1	0	1	20
G000512895	1	0	1	20
G000231405	1	0	1	20
N2698	5	4	5	20
N2699	2	1	2	20
N2700	7	6	5	20
G001512785	1	0	1	20
G001311885	1	0	1	20
G000983115	1	0	1	20
N2701	2	1	2	20
G001508215	1	0	1	20
G000305935	1	0	1	20
G001513545	1	0	1	20
G000946815	1	0	1	20
G000620305	1	0	1	20
G001515945	1	0	1	20
G001513335	1	0	1	20
G001508005	1	0	1	20
G000024605	1	0	1	20
N2702	2	1	2	20
G001509075	1	0	1	20
N2703	4	3	4	20
N2704	3	2	3	20
N2705	9	8	6	20
G000271665	1	0	1	20
G900114615	1	0	1	20
G000219125	1	0	1	20
G001611555	1	0	1	20
G000445445	1	0	1	20
N2706	2	1	2	20
G000208405	1	0	1	20
N2707	18	17	9	20
G000436095	1	0	1	20
G000436295	1	0	1	20
G000188175	1	0	1	20
G001916865	1	0	1	20
G000025305	1	0	1	20
N2708	2	1	2	20
G001553335	1	0	1	20
G000024945	1	0	1	20
G000315505	1	0	1	20
G000431435	1	0	1	20
G001045675	1	0	1	20
N2709	2	1	2	20
G000478965	1	0	1	20
N2710	2	1	2	20
G000194985	1	0	1	20
N2711	2	1	2	20
N2712	2	1	2	20
N2713	3	2	3	20
G000350165	1	0	1	20
N2714	3	2	3	20
G000955745	1	0	1	20
G000955735	1	0	1	20
G000404025	1	0	1	20
G000016545	1	0	1	20
G000166355	1	0	1	20
N2715	4	3	4	20
N2716	3	2	3	20
N2717	6	5	6	20
G001513505	1	0	1	20
G001513065	1	0	1	20
G001512555	1	0	1	20
N2718	3	2	3	20
G001797195	1	0	1	20
N2719	6	5	5	20
N2720	2	1	2	20
N2721	5	4	4	20
G001317355	1	0	1	20
N2722	6	5	5	20
N2723	12	11	10	20
N2724	61	60	14	20
G900142105	1	0	1	20
N2725	2	1	2	20
N2726	39	38	12	20
N2727	56	55	15	20
G000154825	1	0	1	20
N2728	7	6	5	20
G000426305	1	0	1	20
N2729	16	15	10	20
N2730	5	4	5	20
N2731	178	177	19	20
N2732	136	135	21	20
N2733	252	251	25	20
G000024285	1	0	1	20
N2734	3	2	3	20
G000213595	1	0	1	20
G900156615	1	0	1	20
G000428065	1	0	1	20
G900129355	1	0	1	20
G000942395	1	0	1	20
N2735	2	1	2	20
G000421885	1	0	1	20
N2736	3	2	3	20
G001015055	1	0	1	20
N2737	9	8	7	20
G000311785	1	0	1	20
N2738	5	4	5	20
N2739	2	1	2	20
N2740	18	17	10	20
N2741	8	7	6	20
N2742	8	7	6	20
N2743	2	1	2	20
N2744	72	71	15	20
G000648615	1	0	1	20
G000497245	1	0	1	20
N2745	10	9	7	20
N2746	31	30	10	20
G001039475	1	0	1	20
N2747	52	51	11	20
G000430745	1	0	1	20
N2748	2	1	2	20
N2749	3	2	3	20
N2750	756	755	45	20
N2751	3	2	3	20
N2752	5	4	5	20
G000763385	1	0	1	20
G000309385	1	0	1	20
G000316115	1	0	1	20
G000482245	1	0	1	20
G001314865	1	0	1	20
G000155595	1	0	1	20
G000817325	1	0	1	20
N2753	2	1	2	20
N2754	8	7	5	20
N2755	76	75	22	20
G000309945	1	0	1	20
N2756	5	4	4	20
G000317145	1	0	1	20
N2757	2	1	2	20
N2758	9	8	6	20
N2759	62	61	17	20
N2760	19	18	9	20
N2761	79	75	21	20
G000296795	1	0	1	20
N2762	8	7	6	20
G001997385	1	0	1	20
G001999965	1	0	1	20
G001825665	1	0	1	20
G001825715	1	0	1	20
G001303465	1	0	1	20
N2763	3	2	3	20
G000255655	1	0	1	20
N2764	2	1	2	20
G000153105	1	0	1	20
G000025185	1	0	1	20
G001642875	1	0	1	20
N2765	13	12	10	20
G001771655	1	0	1	20
G001771455	1	0	1	20
G001771395	1	0	1	20
G001771705	1	0	1	20
G001771505	1	0	1	20
G001772385	1	0	1	20
G001771365	1	0	1	20
G001772355	1	0	1	20
G001771545	1	0	1	20
N2766	2	1	2	20
G001771495	1	0	1	20
N2767	4	1	2	20
G001799565	1	0	1	20
G001799915	1	0	1	20
G001800425	1	0	1	20
G001800205	1	0	1	20
N2768	2	1	2	20
N2769	2	1	2	20
G001804205	1	0	1	20
G001804055	1	0	1	20
G001804315	1	0	1	20
N2770	2	1	2	20
G001871815	1	0	1	20
G001803975	1	0	1	20
G001804165	1	0	1	20
N2771	4	3	4	20
G001805565	1	0	1	20
G001805855	1	0	1	20
G001806055	1	0	1	20
N2772	2	1	2	20
G001805575	1	0	1	20
N2773	3	2	3	20
N2774	2	1	2	20
N2775	2	1	2	20
G001304255	1	0	1	20
G001303785	1	0	1	20
G000980745	1	0	1	20
G000980735	1	0	1	20
G002010635	1	0	1	20
G002011615	1	0	1	20
G002011635	1	0	1	20
N2776	2	1	2	20
G001626755	1	0	1	20
N2777	3	2	3	20
N2778	2	1	2	20
N2779	5	4	5	20
G000020505	1	0	1	20
G000006985	1	0	1	20
N2780	2	1	2	20
N2781	6	5	4	20
G001899175	1	0	1	20
G001567175	1	0	1	20
N2782	11	10	10	20
N2783	11	10	9	20
G001919105	1	0	1	20
N2784	3	2	3	20
G001442855	1	0	1	20
N2785	20	19	9	20
G900129315	1	0	1	20
N2786	2	1	2	20
G000375425	1	0	1	20
N2787	2	1	2	20
N2788	2	1	2	20
N2789	3	2	3	20
N2790	3	2	3	20
N2791	4	3	3	20
N2792	11	10	8	20
N2793	16	15	9	20
N2794	22	21	9	20
N2795	239	238	29	20
N2796	3	2	3	20
N2797	10	9	8	20
N2798	56	55	14	20
N2799	175	174	18	20
N2800	3	2	3	20
N2801	11	10	9	20
N2802	5	4	5	20
N2803	272	271	20	20
G001920815	1	0	1	20
G001919445	1	0	1	20
N2804	2	1	2	20
N2805	5	4	4	20
G001918935	1	0	1	20
N2806	3	2	3	20
G000620725	1	0	1	20
G001449115	1	0	1	20
N2807	4	3	4	20
N2808	11	10	6	20
G000021565	1	0	1	20
G000703085	1	0	1	20
G000173615	1	0	1	20
N2809	2	1	2	20
G000008625	1	0	1	20
N2810	5	4	4	20
N2811	6	5	6	20
N2812	29	28	13	20
N2813	32	31	13	20
N2814	38	37	11	20
G001798085	1	0	1	20
N2815	2	1	2	20
G001798715	1	0	1	20
G001798235	1	0	1	20
G001799065	1	0	1	20
G001798185	1	0	1	20
G001799115	1	0	1	20
N2816	2	1	2	20
G001797505	1	0	1	20
G001797465	1	0	1	20
G001798975	1	0	1	20
G001795535	1	0	1	20
G001798425	1	0	1	20
N2817	2	1	2	20
G001797665	1	0	1	20
N2818	7	6	7	20
G001790645	1	0	1	20
G001790715	1	0	1	20
G001788635	1	0	1	20
N2819	4	3	4	20
G000341545	1	0	1	20
N2820	5	4	4	20
G001804965	1	0	1	20
G001805005	1	0	1	20
G001804905	1	0	1	20
N2821	5	4	5	20
G001805165	1	0	1	20
N2822	4	3	3	20
N2823	2	1	2	20
N2824	5	4	4	20
G000284315	1	0	1	20
N2825	8	7	6	20
G001803705	1	0	1	20
N2826	2	1	2	20
G001803885	1	0	1	20
N2827	3	2	3	20
N2828	5	4	5	20
N2829	19	18	9	20
G900142125	1	0	1	20
N2830	2	1	2	20
G001824455	1	0	1	20
G001799505	1	0	1	20
G001802095	1	0	1	20
G001802615	1	0	1	20
G000007985	1	0	1	20
G000012925	1	0	1	20
G001798005	1	0	1	20
N2831	2	1	2	20
G001873905	1	0	1	20
N2832	2	1	2	20
N2833	2	1	2	20
N2834	3	2	3	20
N2835	7	6	5	20
N2836	8	7	6	20
G000195295	1	0	1	20
N2837	2	1	2	20
N2838	4	3	4	20
N2839	4	3	4	20
N2840	3	2	3	20
N2841	32	31	13	20
N2842	11	10	9	20
N2843	19	18	10	20
N2844	2	1	2	20
N2845	58	57	15	20
G001468855	1	0	1	20
N2846	2	1	2	20
G000513475	1	0	1	20
N2847	3	2	3	20
G001772305	1	0	1	20
N2848	4	3	4	20
N2849	2	1	2	20
N2850	3	2	3	20
N2851	3	2	3	20
N2852	10	9	7	20
N2853	7	6	7	20
N2854	8	7	8	20
G000493885	1	0	1	20
N2855	9	5	5	20
N2856	2	1	2	20
N2857	65	60	25	20
G001803255	1	0	1	20
N2858	2	1	2	20
G001803205	1	0	1	20
N2859	2	1	2	20
G001580015	1	0	1	20
N2860	5	4	4	20
N2861	3	2	3	20
N2862	5	4	4	20
G001604625	1	0	1	20
N2863	3	2	3	20
G001438005	1	0	1	20
N2864	5	4	4	20
N2865	7	6	5	20
N2866	21	20	9	20
G000017685	1	0	1	20
N2867	2	1	2	20
N2868	3	2	3	20
N2869	18	17	8	20
G001045525	1	0	1	20
G001462255	1	0	1	20
G001462245	1	0	1	20
G001462235	1	0	1	20
G001873075	1	0	1	20
N2870	2	1	2	20
G900142455	1	0	1	20
N2871	15	14	7	20
G900112165	1	0	1	20
N2872	2	1	2	20
G000325665	1	0	1	20
N2873	3	2	3	20
N2874	6	5	6	20
N2875	12	11	8	20
G000739475	1	0	1	20
N2876	24	23	15	20
N2877	9	8	6	20
N2878	11	10	8	20
N2879	3	2	3	20
N2880	32	31	14	20
G001627675	1	0	1	20
N2881	3	2	3	20
G000213355	1	0	1	20
N2882	2	1	2	20
G001627845	1	0	1	20
N2883	9	8	6	20
G000022145	1	0	1	20
G000017505	1	0	1	20
G001263175	1	0	1	20
G001917705	1	0	1	20
G001027285	1	0	1	20
G000335475	1	0	1	20
N2884	2	1	2	20
N2885	4	3	4	20
G900112715	1	0	1	20
N2886	2	1	2	20
N2887	2	1	2	20
N2888	5	4	5	20
N2889	4	3	4	20
N2890	8	7	6	20
G001770165	1	0	1	20
N2891	6	5	5	20
N2892	7	6	7	20
N2893	10	9	6	20
G000980655	1	0	1	20
N2894	2	1	2	20
G000742475	1	0	1	20
N2895	2	1	2	20
N2896	3	2	3	20
N2897	3	2	3	20
G000299115	1	0	1	20
N2898	18	17	9	20
N2899	5	4	5	20
N2900	82	81	15	20
N2901	22	21	9	20
N2902	79	78	16	20
N2903	116	115	25	20
N2904	552	551	33	20
N2905	7	6	6	20
N2906	11	10	7	20
G001460935	1	0	1	20
G900078795	1	0	1	20
N2907	2	1	2	20
N2908	332	331	27	20
G001697225	1	0	1	20
G001705075	1	0	1	20
N2909	194	191	18	20
N2910	1099	1081	35	20
G000731985	1	0	1	21
N2911	3	2	3	21
G000336655	1	0	1	21
N2912	2	1	2	21
G000217715	1	0	1	21
N2913	3	2	3	21
G000824705	1	0	1	21
G000437055	1	0	1	21
G000190095	1	0	1	21
N2914	2	1	2	21
G001017125	1	0	1	21
G001315965	1	0	1	21
G000691865	1	0	1	21
G000015825	1	0	1	21
G000969885	1	0	1	21
G001512365	1	0	1	21
G000969905	1	0	1	21
G000969945	1	0	1	21
G001316305	1	0	1	21
N2915	4	3	3	21
G000970085	1	0	1	21
G000970125	1	0	1	21
G000978935	1	0	1	21
N2916	23	22	10	21
G001627015	1	0	1	21
N2917	2	1	2	21
G000204585	1	0	1	21
G000241145	1	0	1	21
G000242875	1	0	1	21
N2918	4	3	3	21
N2919	3	2	3	21
N2920	10	9	8	21
G000186365	1	0	1	21
G001006085	1	0	1	21
G000513855	1	0	1	21
N2921	2	1	2	21
G000495735	1	0	1	21
N2922	3	2	3	21
G001516655	1	0	1	21
G001516665	1	0	1	21
G000007225	1	0	1	21
N2923	2	1	2	21
G001515905	1	0	1	21
G001516745	1	0	1	21
G000190315	1	0	1	21
G001316025	1	0	1	21
G001316245	1	0	1	21
N2924	7	6	5	21
G000961135	1	0	1	21
G000565255	1	0	1	21
G000632495	1	0	1	21
N2925	2	1	2	21
G000204925	1	0	1	21
G001315825	1	0	1	21
N2926	2	1	2	21
N2927	5	1	2	21
N2928	3	2	3	21
N2929	4	3	4	21
G000022485	1	0	1	21
N2930	19	18	9	21
G001560605	1	0	1	21
N2931	47	46	12	21
G001772885	1	0	1	21
N2932	2	1	2	21
G001773055	1	0	1	21
G001773145	1	0	1	21
G001773225	1	0	1	21
N2933	4	3	4	21
G001773195	1	0	1	21
G001773295	1	0	1	21
N2934	14	13	8	21
N2935	20	19	8	21
G001775155	1	0	1	21
N2936	2	1	2	21
G001776945	1	0	1	21
G001777375	1	0	1	21
G000994545	1	0	1	21
G000996555	1	0	1	21
G001784115	1	0	1	21
N2937	2	1	2	21
G001782035	1	0	1	21
G001782495	1	0	1	21
G001782415	1	0	1	21
G001782045	1	0	1	21
G000996635	1	0	1	21
N2938	6	5	6	21
G001782475	1	0	1	21
N2939	3	2	3	21
N2940	2	1	2	21
N2941	5	4	4	21
G001003305	1	0	1	21
N2942	2	1	2	21
G001003345	1	0	1	21
N2943	4	3	4	21
G001779015	1	0	1	21
G001871285	1	0	1	21
G001780955	1	0	1	21
G001779235	1	0	1	21
N2944	2	1	2	21
N2945	6	5	6	21
G000996505	1	0	1	21
G001788215	1	0	1	21
G001790165	1	0	1	21
N2946	4	3	4	21
N2947	2	1	2	21
N2948	4	3	4	21
N2949	3	2	3	21
N2950	10	9	7	21
G001788045	1	0	1	21
N2951	7	6	7	21
N2952	6	5	4	21
N2953	28	24	9	21
N2954	2	1	2	21
N2955	4	3	3	21
G001001955	1	0	1	21
G001001885	1	0	1	21
G001774275	1	0	1	21
N2956	5	4	5	21
G001816955	1	0	1	21
G001816585	1	0	1	21
G001788675	1	0	1	21
N2957	2	1	2	21
G001787315	1	0	1	21
N2958	3	2	3	21
N2959	4	3	4	21
N2960	6	5	6	21
G000996665	1	0	1	21
N2961	5	4	5	21
G001776275	1	0	1	21
N2962	22	21	9	21
G001003245	1	0	1	21
N2963	3	2	3	21
G001002655	1	0	1	21
N2964	3	2	3	21
N2965	2	1	2	21
N2966	2	1	2	21
G001773775	1	0	1	21
N2967	19	18	9	21
G001816455	1	0	1	21
G001816425	1	0	1	21
G001816475	1	0	1	21
N2968	2	1	2	21
G001793475	1	0	1	21
G001793335	1	0	1	21
N2969	2	1	2	21
N2970	11	10	6	21
N2971	33	32	10	21
N2972	40	39	13	21
G001780215	1	0	1	21
G000997945	1	0	1	21
G001778255	1	0	1	21
G001780275	1	0	1	21
G000992375	1	0	1	21
N2973	4	2	3	21
G001783215	1	0	1	21
G001783315	1	0	1	21
G001783015	1	0	1	21
G001784235	1	0	1	21
G001782895	1	0	1	21
G001782805	1	0	1	21
G001782935	1	0	1	21
G001784325	1	0	1	21
G001784275	1	0	1	21
N2974	3	2	3	21
G001871445	1	0	1	21
N2975	4	3	4	21
N2976	4	3	4	21
N2977	5	4	5	21
G000996765	1	0	1	21
N2978	10	9	8	21
G001791725	1	0	1	21
G001791735	1	0	1	21
G000995915	1	0	1	21
G001001645	1	0	1	21
G000996715	1	0	1	21
N2979	2	1	2	21
G001004575	1	0	1	21
G000993535	1	0	1	21
G001791715	1	0	1	21
N2980	6	5	5	21
G001784915	1	0	1	21
G001784965	1	0	1	21
G001823415	1	0	1	21
G001824925	1	0	1	21
N2981	2	1	2	21
N2982	3	2	3	21
N2983	2	1	2	21
N2984	2	1	2	21
N2985	2	1	2	21
N2986	6	5	5	21
N2987	2	1	2	21
N2988	4	3	4	21
N2989	2	1	2	21
N2990	10	8	8	21
G000994805	1	0	1	21
G001774195	1	0	1	21
G000998395	1	0	1	21
G000998315	1	0	1	21
G001774215	1	0	1	21
N2991	4	3	3	21
G001795695	1	0	1	21
G001794025	1	0	1	21
G001794595	1	0	1	21
N2992	3	2	3	21
G001794065	1	0	1	21
G001795975	1	0	1	21
N2993	13	12	7	21
N2994	14	13	7	21
G001003525	1	0	1	21
G001004105	1	0	1	21
G001779555	1	0	1	21
N2995	2	1	2	21
G001793865	1	0	1	21
G001793815	1	0	1	21
G001001115	1	0	1	21
G000996445	1	0	1	21
N2996	6	5	5	21
N2997	9	8	5	21
N2998	2	1	2	21
N2999	3	2	3	21
N3000	2	1	2	21
N3001	6	5	5	21
G001817735	1	0	1	21
N3002	7	6	5	21
N3003	4	3	3	21
N3004	7	6	4	21
G001820775	1	0	1	21
N3005	2	1	2	21
G001822325	1	0	1	21
N3006	3	2	3	21
G001821685	1	0	1	21
G001819855	1	0	1	21
G001003085	1	0	1	21
G001821795	1	0	1	21
G001778975	1	0	1	21
N3007	3	2	3	21
N3008	6	5	5	21
N3009	6	5	5	21
N3010	9	8	7	21
N3011	23	22	10	21
G000996035	1	0	1	21
G000993875	1	0	1	21
G001825555	1	0	1	21
G001825485	1	0	1	21
G001004305	1	0	1	21
G001004355	1	0	1	21
G001824825	1	0	1	21
N3012	4	3	4	21
N3013	2	1	2	21
N3014	11	10	8	21
G001823505	1	0	1	21
N3015	13	12	8	21
G001785415	1	0	1	21
N3016	66	65	17	21
G001774495	1	0	1	21
N3017	152	151	16	21
G000830925	1	0	1	21
G001889305	1	0	1	21
G001678055	1	0	1	21
N3018	2	1	2	21
G000741845	1	0	1	21
N3019	2	1	2	21
G002007865	1	0	1	21
G002007845	1	0	1	21
G001460955	1	0	1	21
G000341695	1	0	1	21
G001050215	1	0	1	21
G001306055	1	0	1	21
G001508475	1	0	1	21
G001603765	1	0	1	21
G000406785	1	0	1	21
G000406905	1	0	1	21
G001796475	1	0	1	21
G001797075	1	0	1	21
G001797045	1	0	1	21
G001795085	1	0	1	21
G000294575	1	0	1	21
G000378905	1	0	1	21
G001437855	1	0	1	21
N3020	2	1	2	21
G000826685	1	0	1	21
G000981225	1	0	1	21
G000341165	1	0	1	21
N3021	14	13	7	21
G000518265	1	0	1	21
N3022	5	4	4	21
N3023	5	4	5	21
N3024	8	7	5	21
N3025	17	16	8	21
N3026	110	109	19	21
N3027	6	5	6	21
N3028	19	18	9	21
G900129455	1	0	1	21
G000421445	1	0	1	21
N3029	4	3	3	21
N3030	6	5	6	21
N3031	8	7	6	21
N3032	48	47	12	21
N3033	2	1	2	21
N3034	270	269	23	21
G001005145	1	0	1	21
G001270745	1	0	1	21
G000372465	1	0	1	21
G000024345	1	0	1	21
N3035	26	25	17	21
N3036	29	28	10	21
G001426435	1	0	1	21
N3037	44	43	11	21
N3038	3	2	3	21
N3039	305	304	21	21
G001405375	1	0	1	21
G001404695	1	0	1	21
G001813205	1	0	1	21
N3040	2	1	2	21
G000565075	1	0	1	21
N3041	2	1	2	21
G001049775	1	0	1	21
N3042	3	2	3	21
G001457795	1	0	1	21
G000468755	1	0	1	21
N3043	2	1	2	21
N3044	3	2	3	21
G000025105	1	0	1	21
G001508875	1	0	1	21
G000008545	1	0	1	21
N3045	2	1	2	21
G000243135	1	0	1	21
N3046	4	3	4	21
G000255115	1	0	1	21
G001029285	1	0	1	21
N3047	3	2	3	21
N3048	4	3	4	21
G000014725	1	0	1	21
G001570625	1	0	1	21
G000018425	1	0	1	21
G001899445	1	0	1	21
G000740855	1	0	1	21
N3049	3	2	3	21
G000376385	1	0	1	21
N3050	2	1	2	21
N3051	4	3	4	21
N3052	5	4	5	21
G000169155	1	0	1	21
G900102435	1	0	1	21
N3053	6	5	5	21
N3054	12	11	8	21
G900107075	1	0	1	21
G900115425	1	0	1	21
G000283495	1	0	1	21
G000455225	1	0	1	21
G000239275	1	0	1	21
G000165735	1	0	1	21
G900103425	1	0	1	21
G000438335	1	0	1	21
G000433275	1	0	1	21
G000160055	1	0	1	21
G000435155	1	0	1	21
N3055	2	1	2	21
G000165465	1	0	1	21
N3056	2	1	2	21
G000022325	1	0	1	21
N3057	3	2	3	21
G000025645	1	0	1	21
N3058	2	1	2	21
G000806225	1	0	1	21
N3059	5	4	5	21
G001512485	1	0	1	21
N3060	2	1	2	21
N3061	2	1	2	21
N3062	4	3	4	21
G000745845	1	0	1	21
G001262605	1	0	1	21
N3063	2	1	2	21
N3064	3	2	3	21
G001047375	1	0	1	21
N3065	5	4	4	21
G000283555	1	0	1	21
N3066	11	10	9	21
N3067	3	2	3	21
N3068	58	57	13	21
G001797185	1	0	1	21
G001515955	1	0	1	21
N3069	16	15	7	21
N3070	23	22	11	21
N3071	3	2	3	21
N3072	53	52	14	21
G900128885	1	0	1	21
N3073	6	5	4	21
G001604025	1	0	1	21
N3074	15	14	9	21
G000433755	1	0	1	21
N3075	4	3	4	21
N3076	36	35	12	21
N3077	142	141	18	21
N3078	12	11	8	21
N3079	124	123	20	21
N3080	3	2	3	21
N3081	249	248	24	21
G900107035	1	0	1	21
N3082	2	1	2	21
G900107305	1	0	1	21
G900119485	1	0	1	21
G001187615	1	0	1	21
N3083	2	1	2	21
G001439585	1	0	1	21
N3084	8	7	6	21
G001645205	1	0	1	21
N3085	4	3	4	21
G000948185	1	0	1	21
G000454065	1	0	1	21
N3086	3	2	3	21
N3087	15	14	9	21
N3088	3	2	3	21
N3089	5	4	5	21
G000380965	1	0	1	21
N3090	7	6	5	21
G000455485	1	0	1	21
G001457415	1	0	1	21
N3091	18	17	9	21
N3092	54	53	14	21
N3093	3	2	3	21
N3094	7	6	6	21
N3095	15	14	7	21
N3096	16	15	9	21
N3097	5	4	4	21
N3098	47	46	10	21
G000269865	1	0	1	21
G001273895	1	0	1	21
G001375675	1	0	1	21
N3099	2	1	2	21
N3100	14	13	10	21
N3101	742	741	44	21
G000437435	1	0	1	21
N3102	2	1	2	21
G000433095	1	0	1	21
N3103	4	3	4	21
G000012525	1	0	1	21
G000010065	1	0	1	21
N3104	2	1	2	21
N3105	6	5	4	21
N3106	2	1	2	21
N3107	74	73	21	21
N3108	2	1	2	21
